"Datum","Uhrzeit","Event","EventSec","EventC","pseudodate","Year"
2020-03-18,"05:08:53","aus",18533,-1,"2020-03-17","2020"
2020-03-18,"05:08:59","ein",18539,1,"2020-03-17","2020"
2020-03-18,"05:09:02","ein",18542,1,"2020-03-17","2020"
2020-03-18,"05:12:21","ein",18741,1,"2020-03-17","2020"
2020-03-18,"05:17:41","ein",19061,1,"2020-03-17","2020"
2020-03-18,"05:29:53","ein",19793,1,"2020-03-17","2020"
2020-03-18,"05:51:22","ein",21082,1,"2020-03-17","2020"
2020-03-18,"05:51:48","ein",21108,1,"2020-03-17","2020"
2020-03-18,"05:52:13","aus",21133,-1,"2020-03-17","2020"
2020-03-18,"05:52:22","ein",21142,1,"2020-03-17","2020"
2020-03-18,"06:03:51","aus",21831,-1,"2020-03-17","2020"
2020-03-18,"06:04:05","ein",21845,1,"2020-03-17","2020"
2020-03-18,"06:06:30","aus",21990,-1,"2020-03-17","2020"
2020-03-18,"06:06:44","ein",22004,1,"2020-03-17","2020"
2020-03-18,"06:17:14","aus",22634,-1,"2020-03-17","2020"
2020-03-18,"06:18:34","ein",22714,1,"2020-03-17","2020"
2020-03-18,"06:22:41","aus",22961,-1,"2020-03-17","2020"
2020-03-18,"06:23:08","ein",22988,1,"2020-03-17","2020"
2020-03-18,"06:27:04","aus",23224,-1,"2020-03-17","2020"
2020-03-18,"06:27:53","aus",23273,-1,"2020-03-17","2020"
2020-03-18,"06:28:04","ein",23284,1,"2020-03-17","2020"
2020-03-18,"06:28:50","aus",23330,-1,"2020-03-17","2020"
2020-03-18,"06:30:09","ein",23409,1,"2020-03-17","2020"
2020-03-18,"06:30:56","ein",23456,1,"2020-03-17","2020"
2020-03-18,"06:32:57","aus",23577,-1,"2020-03-17","2020"
2020-03-18,"06:33:34","aus",23614,-1,"2020-03-17","2020"
2020-03-18,"06:34:05","ein",23645,1,"2020-03-17","2020"
2020-03-18,"06:34:45","ein",23685,1,"2020-03-17","2020"
2020-03-18,"06:37:37","aus",23857,-1,"2020-03-17","2020"
2020-03-18,"06:39:15","ein",23955,1,"2020-03-17","2020"
2020-03-18,"06:40:35","aus",24035,-1,"2020-03-17","2020"
2020-03-18,"06:41:56","ein",24116,1,"2020-03-17","2020"
2020-03-18,"07:48:29","aus",28109,-1,"2020-03-17","2020"
2020-03-18,"07:52:21","ein",28341,1,"2020-03-17","2020"
2020-03-18,"10:30:29","aus",37829,-1,"2020-03-17","2020"
2020-03-18,"10:30:31","ein",37831,1,"2020-03-17","2020"
2020-03-18,"10:41:00","aus",38460,-1,"2020-03-17","2020"
2020-03-18,"15:54:03","aus",57243,-1,"2020-03-18","2020"
2020-03-18,"17:48:15","aus",64095,-1,"2020-03-18","2020"
2020-03-18,"17:48:19","aus",64099,-1,"2020-03-18","2020"
2020-03-18,"18:07:22","ein",65242,1,"2020-03-18","2020"
2020-03-18,"18:14:24","aus",65664,-1,"2020-03-18","2020"
2020-03-18,"19:03:11","aus",68591,-1,"2020-03-18","2020"
2020-03-18,"19:03:20","ein",68600,1,"2020-03-18","2020"
2020-03-18,"19:12:53","aus",69173,-1,"2020-03-18","2020"
2020-03-18,"19:13:00","ein",69180,1,"2020-03-18","2020"
2020-03-18,"19:16:31","aus",69391,-1,"2020-03-18","2020"
2020-03-18,"19:17:11","ein",69431,1,"2020-03-18","2020"
2020-03-18,"19:18:28","aus",69508,-1,"2020-03-18","2020"
2020-03-18,"19:18:39","ein",69519,1,"2020-03-18","2020"
2020-03-18,"19:19:05","aus",69545,-1,"2020-03-18","2020"
2020-03-18,"19:20:05","ein",69605,1,"2020-03-18","2020"
2020-03-18,"19:28:28","aus",70108,-1,"2020-03-18","2020"
2020-03-18,"19:29:56","aus",70196,-1,"2020-03-18","2020"
2020-03-18,"19:30:28","aus",70228,-1,"2020-03-18","2020"
2020-03-18,"19:30:36","aus",70236,-1,"2020-03-18","2020"
2020-03-18,"19:30:48","ein",70248,1,"2020-03-18","2020"
2020-03-18,"19:30:54","ein",70254,1,"2020-03-18","2020"
2020-03-18,"19:30:56","ein",70256,1,"2020-03-18","2020"
2020-03-18,"19:31:00","ein",70260,1,"2020-03-18","2020"
2020-03-18,"19:31:56","aus",70316,-1,"2020-03-18","2020"
2020-03-18,"19:32:40","aus",70360,-1,"2020-03-18","2020"
2020-03-18,"19:33:46","aus",70426,-1,"2020-03-18","2020"
2020-03-18,"19:33:51","ein",70431,1,"2020-03-18","2020"
2020-03-18,"19:33:55","ein",70435,1,"2020-03-18","2020"
2020-03-18,"19:42:36","aus",70956,-1,"2020-03-18","2020"
2020-03-18,"19:44:08","aus",71048,-1,"2020-03-18","2020"
2020-03-18,"19:44:24","aus",71064,-1,"2020-03-18","2020"
2020-03-18,"19:45:42","ein",71142,1,"2020-03-18","2020"
2020-03-18,"19:52:34","aus",71554,-1,"2020-03-18","2020"
2020-03-18,"19:53:31","aus",71611,-1,"2020-03-18","2020"
2020-03-18,"19:53:35","ein",71615,1,"2020-03-18","2020"
2020-03-18,"19:58:04","aus",71884,-1,"2020-03-18","2020"
2020-03-18,"19:58:21","aus",71901,-1,"2020-03-18","2020"
2020-03-18,"20:03:47","ein",72227,1,"2020-03-18","2020"
2020-03-18,"20:08:49","aus",72529,-1,"2020-03-18","2020"
2020-03-18,"20:08:55","ein",72535,1,"2020-03-18","2020"
2020-03-18,"20:09:20","aus",72560,-1,"2020-03-18","2020"
2020-03-18,"20:09:44","ein",72584,1,"2020-03-18","2020"
2020-03-18,"20:10:25","aus",72625,-1,"2020-03-18","2020"
2020-03-18,"20:12:07","aus",72727,-1,"2020-03-18","2020"
2020-03-18,"20:16:18","ein",72978,1,"2020-03-18","2020"
2020-03-18,"20:16:28","aus",72988,-1,"2020-03-18","2020"
2020-03-18,"20:17:12","aus",73032,-1,"2020-03-18","2020"
2020-03-18,"20:17:25","ein",73045,1,"2020-03-18","2020"
2020-03-18,"20:20:19","ein",73219,1,"2020-03-18","2020"
2020-03-18,"20:27:33","aus",73653,-1,"2020-03-18","2020"
2020-03-18,"20:28:05","aus",73685,-1,"2020-03-18","2020"
2020-03-18,"20:29:46","ein",73786,1,"2020-03-18","2020"
2020-03-18,"20:30:06","aus",73806,-1,"2020-03-18","2020"
2020-03-18,"20:32:39","aus",73959,-1,"2020-03-18","2020"
2020-03-18,"20:35:35","ein",74135,1,"2020-03-18","2020"
2020-03-18,"20:36:01","aus",74161,-1,"2020-03-18","2020"
2020-03-18,"20:36:50","ein",74210,1,"2020-03-18","2020"
2020-03-18,"20:37:46","aus",74266,-1,"2020-03-18","2020"
2020-03-18,"20:38:32","aus",74312,-1,"2020-03-18","2020"
2020-03-18,"20:38:48","aus",74328,-1,"2020-03-18","2020"
2020-03-18,"20:39:05","ein",74345,1,"2020-03-18","2020"
2020-03-18,"20:39:23","aus",74363,-1,"2020-03-18","2020"
2020-03-18,"20:39:33","aus",74373,-1,"2020-03-18","2020"
2020-03-18,"20:39:41","aus",74381,-1,"2020-03-18","2020"
2020-03-18,"20:39:46","ein",74386,1,"2020-03-18","2020"
2020-03-18,"20:39:51","ein",74391,1,"2020-03-18","2020"
2020-03-18,"20:40:25","ein",74425,1,"2020-03-18","2020"
2020-03-18,"20:41:43","ein",74503,1,"2020-03-18","2020"
2020-03-18,"20:42:38","aus",74558,-1,"2020-03-18","2020"
2020-03-18,"20:42:43","aus",74563,-1,"2020-03-18","2020"
2020-03-18,"20:43:06","ein",74586,1,"2020-03-18","2020"
2020-03-18,"20:51:42","aus",75102,-1,"2020-03-18","2020"
2020-03-18,"20:56:59","aus",75419,-1,"2020-03-18","2020"
2020-03-18,"20:58:29","aus",75509,-1,"2020-03-18","2020"
2020-03-18,"21:00:27","aus",75627,-1,"2020-03-18","2020"
2020-03-18,"21:05:04","aus",75904,-1,"2020-03-18","2020"
2020-03-18,"21:05:23","ein",75923,1,"2020-03-18","2020"
2020-03-18,"21:07:54","aus",76074,-1,"2020-03-18","2020"
2020-03-18,"21:09:59","ein",76199,1,"2020-03-18","2020"
2020-03-18,"21:10:23","aus",76223,-1,"2020-03-18","2020"
2020-03-18,"21:22:44","aus",76964,-1,"2020-03-18","2020"
2020-03-18,"21:32:40","aus",77560,-1,"2020-03-18","2020"
2020-03-18,"21:33:21","ein",77601,1,"2020-03-18","2020"
2020-03-18,"21:34:25","ein",77665,1,"2020-03-18","2020"
2020-03-18,"21:55:47","aus",78947,-1,"2020-03-18","2020"
2020-03-18,"21:59:20","ein",79160,1,"2020-03-18","2020"
2020-03-18,"22:18:55","aus",80335,-1,"2020-03-18","2020"
2020-03-18,"22:54:41","aus",82481,-1,"2020-03-18","2020"
2020-03-18,"23:44:11","aus",85451,-1,"2020-03-18","2020"
2020-03-19,"00:02:44","aus",164,-1,"2020-03-18","2020"
2020-03-19,"00:20:47","ein",1247,1,"2020-03-18","2020"
2020-03-19,"00:50:49","aus",3049,-1,"2020-03-18","2020"
2020-03-19,"01:28:20","aus",5300,-1,"2020-03-18","2020"
2020-03-19,"01:51:48","ein",6708,1,"2020-03-18","2020"
2020-03-19,"02:14:08","aus",8048,-1,"2020-03-18","2020"
2020-03-19,"02:15:32","ein",8132,1,"2020-03-18","2020"
2020-03-19,"02:23:46","aus",8626,-1,"2020-03-18","2020"
2020-03-19,"02:43:04","aus",9784,-1,"2020-03-18","2020"
2020-03-19,"03:10:01","ein",11401,1,"2020-03-18","2020"
2020-03-19,"03:26:33","aus",12393,-1,"2020-03-18","2020"
2020-03-19,"03:26:33","aus",12393,-1,"2020-03-18","2020"
2020-03-19,"03:50:03","ein",13803,1,"2020-03-18","2020"
2020-03-19,"03:56:40","aus",14200,-1,"2020-03-18","2020"
2020-03-19,"03:56:45","ein",14205,1,"2020-03-18","2020"
2020-03-19,"03:57:04","aus",14224,-1,"2020-03-18","2020"
2020-03-19,"04:00:34","ein",14434,1,"2020-03-18","2020"
2020-03-19,"04:14:38","ein",15278,1,"2020-03-18","2020"
2020-03-19,"04:20:01","ein",15601,1,"2020-03-18","2020"
2020-03-19,"04:20:41","aus",15641,-1,"2020-03-18","2020"
2020-03-19,"04:23:11","ein",15791,1,"2020-03-18","2020"
2020-03-19,"04:25:49","aus",15949,-1,"2020-03-18","2020"
2020-03-19,"04:59:54","aus",17994,-1,"2020-03-18","2020"
2020-03-19,"05:16:11","ein",18971,1,"2020-03-18","2020"
2020-03-19,"05:16:38","ein",18998,1,"2020-03-18","2020"
2020-03-19,"05:24:03","aus",19443,-1,"2020-03-18","2020"
2020-03-19,"05:24:03","aus",19443,-1,"2020-03-18","2020"
2020-03-19,"05:24:42","ein",19482,1,"2020-03-18","2020"
2020-03-19,"05:36:43","ein",20203,1,"2020-03-18","2020"
2020-03-19,"05:49:00","aus",20940,-1,"2020-03-18","2020"
2020-03-19,"05:51:02","ein",21062,1,"2020-03-18","2020"
2020-03-19,"06:04:37","aus",21877,-1,"2020-03-18","2020"
2020-03-19,"06:04:51","aus",21891,-1,"2020-03-18","2020"
2020-03-19,"06:05:01","ein",21901,1,"2020-03-18","2020"
2020-03-19,"06:13:59","aus",22439,-1,"2020-03-18","2020"
2020-03-19,"06:14:04","ein",22444,1,"2020-03-18","2020"
2020-03-19,"06:39:45","aus",23985,-1,"2020-03-18","2020"
2020-03-19,"06:40:07","aus",24007,-1,"2020-03-18","2020"
2020-03-19,"06:40:08","ein",24008,1,"2020-03-18","2020"
2020-03-19,"06:40:09","ein",24009,1,"2020-03-18","2020"
2020-03-19,"06:40:29","ein",24029,1,"2020-03-18","2020"
2020-03-19,"06:46:00","aus",24360,-1,"2020-03-18","2020"
2020-03-19,"06:48:24","ein",24504,1,"2020-03-18","2020"
2020-03-19,"07:08:20","aus",25700,-1,"2020-03-18","2020"
2020-03-19,"07:12:27","ein",25947,1,"2020-03-18","2020"
2020-03-19,"07:22:39","aus",26559,-1,"2020-03-18","2020"
2020-03-19,"07:39:33","aus",27573,-1,"2020-03-18","2020"
2020-03-19,"07:39:53","ein",27593,1,"2020-03-18","2020"
2020-03-19,"08:01:31","aus",28891,-1,"2020-03-18","2020"
2020-03-19,"08:02:27","ein",28947,1,"2020-03-18","2020"
2020-03-19,"12:04:19","ein",43459,1,"2020-03-19","2020"
2020-03-19,"19:20:49","ein",69649,1,"2020-03-19","2020"
2020-03-19,"19:34:01","aus",70441,-1,"2020-03-19","2020"
2020-03-19,"19:34:01","aus",70441,-1,"2020-03-19","2020"
2020-03-19,"19:34:02","ein",70442,1,"2020-03-19","2020"
2020-03-19,"19:34:05","aus",70445,-1,"2020-03-19","2020"
2020-03-19,"19:35:49","aus",70549,-1,"2020-03-19","2020"
2020-03-19,"19:35:57","ein",70557,1,"2020-03-19","2020"
2020-03-19,"19:36:09","ein",70569,1,"2020-03-19","2020"
2020-03-19,"19:47:59","ein",71279,1,"2020-03-19","2020"
2020-03-19,"19:58:53","aus",71933,-1,"2020-03-19","2020"
2020-03-19,"19:59:02","ein",71942,1,"2020-03-19","2020"
2020-03-19,"20:00:29","aus",72029,-1,"2020-03-19","2020"
2020-03-19,"20:00:38","ein",72038,1,"2020-03-19","2020"
2020-03-19,"20:03:32","aus",72212,-1,"2020-03-19","2020"
2020-03-19,"20:08:09","aus",72489,-1,"2020-03-19","2020"
2020-03-19,"20:08:28","ein",72508,1,"2020-03-19","2020"
2020-03-19,"20:09:12","aus",72552,-1,"2020-03-19","2020"
2020-03-19,"20:10:14","aus",72614,-1,"2020-03-19","2020"
2020-03-19,"20:10:24","ein",72624,1,"2020-03-19","2020"
2020-03-19,"20:18:46","aus",73126,-1,"2020-03-19","2020"
2020-03-19,"20:19:11","ein",73151,1,"2020-03-19","2020"
2020-03-19,"20:23:13","aus",73393,-1,"2020-03-19","2020"
2020-03-19,"20:24:46","ein",73486,1,"2020-03-19","2020"
2020-03-19,"20:33:40","aus",74020,-1,"2020-03-19","2020"
2020-03-19,"20:34:40","aus",74080,-1,"2020-03-19","2020"
2020-03-19,"20:36:19","aus",74179,-1,"2020-03-19","2020"
2020-03-19,"20:36:23","ein",74183,1,"2020-03-19","2020"
2020-03-19,"20:36:23","ein",74183,1,"2020-03-19","2020"
2020-03-19,"20:36:38","aus",74198,-1,"2020-03-19","2020"
2020-03-19,"20:46:14","aus",74774,-1,"2020-03-19","2020"
2020-03-19,"20:56:18","aus",75378,-1,"2020-03-19","2020"
2020-03-19,"21:14:03","aus",76443,-1,"2020-03-19","2020"
2020-03-19,"21:14:49","ein",76489,1,"2020-03-19","2020"
2020-03-19,"21:16:02","aus",76562,-1,"2020-03-19","2020"
2020-03-19,"21:18:36","ein",76716,1,"2020-03-19","2020"
2020-03-19,"21:22:59","aus",76979,-1,"2020-03-19","2020"
2020-03-19,"21:26:29","aus",77189,-1,"2020-03-19","2020"
2020-03-19,"21:29:27","aus",77367,-1,"2020-03-19","2020"
2020-03-19,"21:30:02","ein",77402,1,"2020-03-19","2020"
2020-03-19,"21:30:04","ein",77404,1,"2020-03-19","2020"
2020-03-19,"21:32:13","aus",77533,-1,"2020-03-19","2020"
2020-03-19,"21:32:55","ein",77575,1,"2020-03-19","2020"
2020-03-19,"21:57:46","aus",79066,-1,"2020-03-19","2020"
2020-03-19,"21:58:25","ein",79105,1,"2020-03-19","2020"
2020-03-19,"22:03:58","aus",79438,-1,"2020-03-19","2020"
2020-03-19,"22:10:41","aus",79841,-1,"2020-03-19","2020"
2020-03-19,"22:11:13","aus",79873,-1,"2020-03-19","2020"
2020-03-19,"22:11:50","ein",79910,1,"2020-03-19","2020"
2020-03-19,"22:12:26","aus",79946,-1,"2020-03-19","2020"
2020-03-19,"22:12:26","ein",79946,1,"2020-03-19","2020"
2020-03-19,"22:15:19","ein",80119,1,"2020-03-19","2020"
2020-03-19,"22:16:35","aus",80195,-1,"2020-03-19","2020"
2020-03-19,"22:16:51","ein",80211,1,"2020-03-19","2020"
2020-03-19,"22:40:46","aus",81646,-1,"2020-03-19","2020"
2020-03-19,"22:47:42","aus",82062,-1,"2020-03-19","2020"
2020-03-19,"22:50:47","ein",82247,1,"2020-03-19","2020"
2020-03-19,"23:14:55","aus",83695,-1,"2020-03-19","2020"
2020-03-19,"23:15:21","ein",83721,1,"2020-03-19","2020"
2020-03-19,"23:29:23","aus",84563,-1,"2020-03-19","2020"
2020-03-19,"23:31:17","ein",84677,1,"2020-03-19","2020"
2020-03-19,"23:31:41","aus",84701,-1,"2020-03-19","2020"
2020-03-19,"23:34:56","ein",84896,1,"2020-03-19","2020"
2020-03-20,"00:03:21","aus",201,-1,"2020-03-19","2020"
2020-03-20,"00:03:51","ein",231,1,"2020-03-19","2020"
2020-03-20,"00:03:52","ein",232,1,"2020-03-19","2020"
2020-03-20,"00:31:55","aus",1915,-1,"2020-03-19","2020"
2020-03-20,"01:07:52","aus",4072,-1,"2020-03-19","2020"
2020-03-20,"01:17:53","aus",4673,-1,"2020-03-19","2020"
2020-03-20,"01:18:03","ein",4683,1,"2020-03-19","2020"
2020-03-20,"01:20:12","aus",4812,-1,"2020-03-19","2020"
2020-03-20,"01:20:33","ein",4833,1,"2020-03-19","2020"
2020-03-20,"01:23:34","aus",5014,-1,"2020-03-19","2020"
2020-03-20,"01:26:12","ein",5172,1,"2020-03-19","2020"
2020-03-20,"01:26:57","aus",5217,-1,"2020-03-19","2020"
2020-03-20,"01:33:45","aus",5625,-1,"2020-03-19","2020"
2020-03-20,"01:48:51","aus",6531,-1,"2020-03-19","2020"
2020-03-20,"01:49:04","ein",6544,1,"2020-03-19","2020"
2020-03-20,"02:02:31","aus",7351,-1,"2020-03-19","2020"
2020-03-20,"02:02:36","ein",7356,1,"2020-03-19","2020"
2020-03-20,"02:08:46","aus",7726,-1,"2020-03-19","2020"
2020-03-20,"02:08:57","ein",7737,1,"2020-03-19","2020"
2020-03-20,"02:10:12","aus",7812,-1,"2020-03-19","2020"
2020-03-20,"02:10:22","ein",7822,1,"2020-03-19","2020"
2020-03-20,"02:21:36","aus",8496,-1,"2020-03-19","2020"
2020-03-20,"02:23:39","ein",8619,1,"2020-03-19","2020"
2020-03-20,"03:05:00","aus",11100,-1,"2020-03-19","2020"
2020-03-20,"03:05:22","ein",11122,1,"2020-03-19","2020"
2020-03-20,"03:12:20","aus",11540,-1,"2020-03-19","2020"
2020-03-20,"03:16:40","aus",11800,-1,"2020-03-19","2020"
2020-03-20,"03:16:57","ein",11817,1,"2020-03-19","2020"
2020-03-20,"03:17:28","aus",11848,-1,"2020-03-19","2020"
2020-03-20,"03:17:41","ein",11861,1,"2020-03-19","2020"
2020-03-20,"03:20:51","aus",12051,-1,"2020-03-19","2020"
2020-03-20,"03:21:22","ein",12082,1,"2020-03-19","2020"
2020-03-20,"03:24:59","aus",12299,-1,"2020-03-19","2020"
2020-03-20,"03:25:52","ein",12352,1,"2020-03-19","2020"
2020-03-20,"03:29:45","aus",12585,-1,"2020-03-19","2020"
2020-03-20,"03:35:42","aus",12942,-1,"2020-03-19","2020"
2020-03-20,"03:35:56","ein",12956,1,"2020-03-19","2020"
2020-03-20,"03:38:18","aus",13098,-1,"2020-03-19","2020"
2020-03-20,"03:38:38","ein",13118,1,"2020-03-19","2020"
2020-03-20,"03:43:20","aus",13400,-1,"2020-03-19","2020"
2020-03-20,"03:44:02","ein",13442,1,"2020-03-19","2020"
2020-03-20,"03:50:05","aus",13805,-1,"2020-03-19","2020"
2020-03-20,"03:51:22","ein",13882,1,"2020-03-19","2020"
2020-03-20,"04:15:26","aus",15326,-1,"2020-03-19","2020"
2020-03-20,"04:15:36","ein",15336,1,"2020-03-19","2020"
2020-03-20,"04:26:09","aus",15969,-1,"2020-03-19","2020"
2020-03-20,"04:26:20","ein",15980,1,"2020-03-19","2020"
2020-03-20,"04:26:52","aus",16012,-1,"2020-03-19","2020"
2020-03-20,"04:27:02","ein",16022,1,"2020-03-19","2020"
2020-03-20,"04:29:28","aus",16168,-1,"2020-03-19","2020"
2020-03-20,"04:29:51","ein",16191,1,"2020-03-19","2020"
2020-03-20,"04:34:53","ein",16493,1,"2020-03-19","2020"
2020-03-20,"04:47:43","aus",17263,-1,"2020-03-19","2020"
2020-03-20,"04:47:48","ein",17268,1,"2020-03-19","2020"
2020-03-20,"04:52:47","aus",17567,-1,"2020-03-19","2020"
2020-03-20,"04:53:08","ein",17588,1,"2020-03-19","2020"
2020-03-20,"05:10:20","aus",18620,-1,"2020-03-19","2020"
2020-03-20,"05:10:30","ein",18630,1,"2020-03-19","2020"
2020-03-20,"05:12:33","aus",18753,-1,"2020-03-19","2020"
2020-03-20,"05:12:38","ein",18758,1,"2020-03-19","2020"
2020-03-20,"05:28:17","aus",19697,-1,"2020-03-19","2020"
2020-03-20,"05:28:22","ein",19702,1,"2020-03-19","2020"
2020-03-20,"05:29:14","aus",19754,-1,"2020-03-19","2020"
2020-03-20,"05:31:12","ein",19872,1,"2020-03-19","2020"
2020-03-20,"05:43:39","aus",20619,-1,"2020-03-19","2020"
2020-03-20,"05:44:01","ein",20641,1,"2020-03-19","2020"
2020-03-20,"05:59:42","aus",21582,-1,"2020-03-19","2020"
2020-03-20,"06:00:41","ein",21641,1,"2020-03-19","2020"
2020-03-20,"06:54:28","aus",24868,-1,"2020-03-19","2020"
2020-03-20,"06:59:07","aus",25147,-1,"2020-03-19","2020"
2020-03-20,"06:59:09","ein",25149,1,"2020-03-19","2020"
2020-03-20,"07:03:14","aus",25394,-1,"2020-03-19","2020"
2020-03-20,"07:03:24","ein",25404,1,"2020-03-19","2020"
2020-03-20,"07:07:18","aus",25638,-1,"2020-03-19","2020"
2020-03-20,"07:07:44","ein",25664,1,"2020-03-19","2020"
2020-03-20,"07:08:54","aus",25734,-1,"2020-03-19","2020"
2020-03-20,"15:20:18","aus",55218,-1,"2020-03-20","2020"
2020-03-20,"15:20:59","ein",55259,1,"2020-03-20","2020"
2020-03-20,"15:36:04","aus",56164,-1,"2020-03-20","2020"
2020-03-20,"17:27:13","aus",62833,-1,"2020-03-20","2020"
2020-03-20,"17:30:17","ein",63017,1,"2020-03-20","2020"
2020-03-20,"18:46:59","aus",67619,-1,"2020-03-20","2020"
2020-03-20,"18:47:02","ein",67622,1,"2020-03-20","2020"
2020-03-20,"18:48:01","aus",67681,-1,"2020-03-20","2020"
2020-03-20,"18:48:09","ein",67689,1,"2020-03-20","2020"
2020-03-20,"19:10:32","aus",69032,-1,"2020-03-20","2020"
2020-03-20,"19:10:40","aus",69040,-1,"2020-03-20","2020"
2020-03-20,"19:10:56","ein",69056,1,"2020-03-20","2020"
2020-03-20,"19:10:59","aus",69059,-1,"2020-03-20","2020"
2020-03-20,"19:11:20","ein",69080,1,"2020-03-20","2020"
2020-03-20,"19:11:24","aus",69084,-1,"2020-03-20","2020"
2020-03-20,"19:11:37","ein",69097,1,"2020-03-20","2020"
2020-03-20,"19:11:38","ein",69098,1,"2020-03-20","2020"
2020-03-20,"19:14:23","ein",69263,1,"2020-03-20","2020"
2020-03-20,"19:19:08","aus",69548,-1,"2020-03-20","2020"
2020-03-20,"19:19:19","aus",69559,-1,"2020-03-20","2020"
2020-03-20,"19:19:58","ein",69598,1,"2020-03-20","2020"
2020-03-20,"19:20:39","ein",69639,1,"2020-03-20","2020"
2020-03-20,"19:48:01","aus",71281,-1,"2020-03-20","2020"
2020-03-20,"19:48:21","ein",71301,1,"2020-03-20","2020"
2020-03-20,"19:51:19","aus",71479,-1,"2020-03-20","2020"
2020-03-20,"20:01:21","aus",72081,-1,"2020-03-20","2020"
2020-03-20,"20:01:30","ein",72090,1,"2020-03-20","2020"
2020-03-20,"20:07:37","ein",72457,1,"2020-03-20","2020"
2020-03-20,"20:08:33","aus",72513,-1,"2020-03-20","2020"
2020-03-20,"20:09:26","aus",72566,-1,"2020-03-20","2020"
2020-03-20,"20:09:35","ein",72575,1,"2020-03-20","2020"
2020-03-20,"20:16:44","aus",73004,-1,"2020-03-20","2020"
2020-03-20,"20:17:19","ein",73039,1,"2020-03-20","2020"
2020-03-20,"20:27:08","aus",73628,-1,"2020-03-20","2020"
2020-03-20,"20:50:55","aus",75055,-1,"2020-03-20","2020"
2020-03-20,"20:51:15","ein",75075,1,"2020-03-20","2020"
2020-03-20,"20:51:37","aus",75097,-1,"2020-03-20","2020"
2020-03-20,"20:51:41","ein",75101,1,"2020-03-20","2020"
2020-03-20,"20:53:50","aus",75230,-1,"2020-03-20","2020"
2020-03-20,"20:54:06","ein",75246,1,"2020-03-20","2020"
2020-03-20,"21:02:50","aus",75770,-1,"2020-03-20","2020"
2020-03-20,"21:03:01","ein",75781,1,"2020-03-20","2020"
2020-03-20,"21:13:09","aus",76389,-1,"2020-03-20","2020"
2020-03-20,"21:40:15","aus",78015,-1,"2020-03-20","2020"
2020-03-20,"21:40:31","ein",78031,1,"2020-03-20","2020"
2020-03-20,"21:41:52","ein",78112,1,"2020-03-20","2020"
2020-03-20,"21:43:31","aus",78211,-1,"2020-03-20","2020"
2020-03-20,"21:44:02","ein",78242,1,"2020-03-20","2020"
2020-03-20,"21:46:08","ein",78368,1,"2020-03-20","2020"
2020-03-20,"21:46:36","aus",78396,-1,"2020-03-20","2020"
2020-03-20,"21:47:48","aus",78468,-1,"2020-03-20","2020"
2020-03-20,"21:47:54","ein",78474,1,"2020-03-20","2020"
2020-03-20,"21:47:56","ein",78476,1,"2020-03-20","2020"
2020-03-20,"21:51:43","aus",78703,-1,"2020-03-20","2020"
2020-03-20,"21:53:07","aus",78787,-1,"2020-03-20","2020"
2020-03-20,"22:01:21","ein",79281,1,"2020-03-20","2020"
2020-03-20,"22:11:07","ein",79867,1,"2020-03-20","2020"
2020-03-20,"22:12:05","aus",79925,-1,"2020-03-20","2020"
2020-03-20,"22:26:58","aus",80818,-1,"2020-03-20","2020"
2020-03-20,"22:32:25","aus",81145,-1,"2020-03-20","2020"
2020-03-20,"22:54:33","aus",82473,-1,"2020-03-20","2020"
2020-03-20,"23:01:33","ein",82893,1,"2020-03-20","2020"
2020-03-20,"23:02:06","aus",82926,-1,"2020-03-20","2020"
2020-03-20,"23:02:34","aus",82954,-1,"2020-03-20","2020"
2020-03-20,"23:02:44","ein",82964,1,"2020-03-20","2020"
2020-03-20,"23:03:07","ein",82987,1,"2020-03-20","2020"
2020-03-20,"23:04:09","aus",83049,-1,"2020-03-20","2020"
2020-03-20,"23:08:32","aus",83312,-1,"2020-03-20","2020"
2020-03-20,"23:13:44","aus",83624,-1,"2020-03-20","2020"
2020-03-20,"23:34:37","aus",84877,-1,"2020-03-20","2020"
2020-03-20,"23:39:10","aus",85150,-1,"2020-03-20","2020"
2020-03-20,"23:39:29","ein",85169,1,"2020-03-20","2020"
2020-03-20,"23:40:45","ein",85245,1,"2020-03-20","2020"
2020-03-20,"23:55:07","aus",86107,-1,"2020-03-20","2020"
2020-03-21,"00:00:44","aus",44,-1,"2020-03-20","2020"
2020-03-21,"00:03:46","ein",226,1,"2020-03-20","2020"
2020-03-21,"00:04:33","aus",273,-1,"2020-03-20","2020"
2020-03-21,"00:04:33","ein",273,1,"2020-03-20","2020"
2020-03-21,"00:07:07","ein",427,1,"2020-03-20","2020"
