"Datum","Uhrzeit","Event","EventSec","pseudodate","EventC","Year"
2020-11-12,"22:38:06","ein",81486,"2020-11-12",1,"2020"
2020-11-12,"22:39:04","aus",81544,"2020-11-12",-1,"2020"
2020-11-12,"22:45:06","aus",81906,"2020-11-12",-1,"2020"
2020-11-12,"22:54:17","ein",82457,"2020-11-12",1,"2020"
2020-11-12,"22:55:22","ein",82522,"2020-11-12",1,"2020"
2020-11-12,"23:05:29","ein",83129,"2020-11-12",1,"2020"
2020-11-12,"23:06:50","aus",83210,"2020-11-12",-1,"2020"
2020-11-12,"23:07:31","aus",83251,"2020-11-12",-1,"2020"
2020-11-12,"23:23:32","ein",84212,"2020-11-12",1,"2020"
2020-11-12,"23:31:11","aus",84671,"2020-11-12",-1,"2020"
2020-11-12,"23:35:25","ein",84925,"2020-11-12",1,"2020"
2020-11-12,"23:58:20","ein",86300,"2020-11-12",1,"2020"
2020-11-13,"00:04:13","aus",253,"2020-11-12",-1,"2020"
2020-11-13,"00:05:28","aus",328,"2020-11-12",-1,"2020"
2020-11-13,"00:06:18","aus",378,"2020-11-12",-1,"2020"
2020-11-13,"00:08:56","ein",536,"2020-11-12",1,"2020"
2020-11-13,"00:15:32","aus",932,"2020-11-12",-1,"2020"
2020-11-13,"00:18:03","ein",1083,"2020-11-12",1,"2020"
2020-11-13,"00:19:43","aus",1183,"2020-11-12",-1,"2020"
2020-11-13,"00:21:37","ein",1297,"2020-11-12",1,"2020"
2020-11-13,"00:38:30","ein",2310,"2020-11-12",1,"2020"
2020-11-13,"00:41:25","aus",2485,"2020-11-12",-1,"2020"
2020-11-13,"00:47:04","ein",2824,"2020-11-12",1,"2020"
2020-11-13,"00:49:46","aus",2986,"2020-11-12",-1,"2020"
2020-11-13,"00:54:39","ein",3279,"2020-11-12",1,"2020"
2020-11-13,"01:07:35","ein",4055,"2020-11-12",1,"2020"
2020-11-13,"01:08:21","aus",4101,"2020-11-12",-1,"2020"
2020-11-13,"01:18:32","ein",4712,"2020-11-12",1,"2020"
2020-11-13,"01:23:03","ein",4983,"2020-11-12",1,"2020"
2020-11-13,"01:24:35","aus",5075,"2020-11-12",-1,"2020"
2020-11-13,"01:58:26","ein",7106,"2020-11-12",1,"2020"
2020-11-13,"02:00:18","aus",7218,"2020-11-12",-1,"2020"
2020-11-13,"02:01:36","ein",7296,"2020-11-12",1,"2020"
2020-11-13,"02:02:22","aus",7342,"2020-11-12",-1,"2020"
2020-11-13,"02:03:47","ein",7427,"2020-11-12",1,"2020"
2020-11-13,"02:06:08","aus",7568,"2020-11-12",-1,"2020"
2020-11-13,"02:07:29","aus",7649,"2020-11-12",-1,"2020"
2020-11-13,"02:21:14","ein",8474,"2020-11-12",1,"2020"
2020-11-13,"02:33:17","ein",9197,"2020-11-12",1,"2020"
2020-11-13,"02:34:45","aus",9285,"2020-11-12",-1,"2020"
2020-11-13,"02:56:02","ein",10562,"2020-11-12",1,"2020"
2020-11-13,"03:09:28","ein",11368,"2020-11-12",1,"2020"
2020-11-13,"03:12:08","aus",11528,"2020-11-12",-1,"2020"
2020-11-13,"03:13:46","ein",11626,"2020-11-12",1,"2020"
2020-11-13,"03:27:12","ein",12432,"2020-11-12",1,"2020"
2020-11-13,"03:30:13","ein",12613,"2020-11-12",1,"2020"
2020-11-13,"03:34:10","aus",12850,"2020-11-12",-1,"2020"
2020-11-13,"03:36:23","ein",12983,"2020-11-12",1,"2020"
2020-11-13,"03:37:02","ein",13022,"2020-11-12",1,"2020"
2020-11-13,"03:38:37","aus",13117,"2020-11-12",-1,"2020"
2020-11-13,"03:45:15","ein",13515,"2020-11-12",1,"2020"
2020-11-13,"03:59:30","ein",14370,"2020-11-12",1,"2020"
2020-11-13,"05:04:41","aus",18281,"2020-11-12",-1,"2020"
2020-11-13,"05:04:42","ein",18282,"2020-11-12",1,"2020"
2020-11-13,"05:09:37","ein",18577,"2020-11-12",1,"2020"
2020-11-13,"05:18:17","aus",19097,"2020-11-12",-1,"2020"
2020-11-13,"05:25:01","aus",19501,"2020-11-12",-1,"2020"
2020-11-13,"05:26:08","ein",19568,"2020-11-12",1,"2020"
2020-11-13,"06:12:08","aus",22328,"2020-11-12",-1,"2020"
2020-11-13,"06:12:20","ein",22340,"2020-11-12",1,"2020"
2020-11-13,"16:52:58","ein",60778,"2020-11-13",1,"2020"
2020-11-13,"17:01:59","aus",61319,"2020-11-13",-1,"2020"
2020-11-13,"17:03:32","aus",61412,"2020-11-13",-1,"2020"
2020-11-13,"17:11:52","ein",61912,"2020-11-13",1,"2020"
2020-11-13,"17:14:23","aus",62063,"2020-11-13",-1,"2020"
2020-11-13,"17:15:16","aus",62116,"2020-11-13",-1,"2020"
2020-11-13,"17:15:45","aus",62145,"2020-11-13",-1,"2020"
2020-11-13,"17:16:50","ein",62210,"2020-11-13",1,"2020"
2020-11-13,"17:18:10","aus",62290,"2020-11-13",-1,"2020"
2020-11-13,"17:18:17","aus",62297,"2020-11-13",-1,"2020"
2020-11-13,"17:18:42","aus",62322,"2020-11-13",-1,"2020"
2020-11-13,"17:19:12","aus",62352,"2020-11-13",-1,"2020"
2020-11-13,"17:19:39","aus",62379,"2020-11-13",-1,"2020"
2020-11-13,"17:23:44","ein",62624,"2020-11-13",1,"2020"
2020-11-13,"17:25:00","aus",62700,"2020-11-13",-1,"2020"
2020-11-13,"17:34:00","ein",63240,"2020-11-13",1,"2020"
2020-11-13,"17:40:55","ein",63655,"2020-11-13",1,"2020"
2020-11-13,"17:41:04","aus",63664,"2020-11-13",-1,"2020"
2020-11-13,"17:41:19","ein",63679,"2020-11-13",1,"2020"
2020-11-13,"17:42:25","aus",63745,"2020-11-13",-1,"2020"
2020-11-13,"17:46:01","aus",63961,"2020-11-13",-1,"2020"
2020-11-13,"17:46:58","ein",64018,"2020-11-13",1,"2020"
2020-11-13,"18:12:28","ein",65548,"2020-11-13",1,"2020"
2020-11-13,"18:16:45","ein",65805,"2020-11-13",1,"2020"
2020-11-13,"18:20:12","ein",66012,"2020-11-13",1,"2020"
2020-11-13,"18:22:31","ein",66151,"2020-11-13",1,"2020"
2020-11-13,"18:23:49","ein",66229,"2020-11-13",1,"2020"
2020-11-13,"18:26:54","ein",66414,"2020-11-13",1,"2020"
2020-11-13,"18:43:47","ein",67427,"2020-11-13",1,"2020"
2020-11-13,"18:45:51","aus",67551,"2020-11-13",-1,"2020"
2020-11-13,"18:45:55","ein",67555,"2020-11-13",1,"2020"
2020-11-13,"18:46:22","aus",67582,"2020-11-13",-1,"2020"
2020-11-13,"18:56:20","ein",68180,"2020-11-13",1,"2020"
2020-11-13,"19:00:26","ein",68426,"2020-11-13",1,"2020"
2020-11-13,"19:03:05","ein",68585,"2020-11-13",1,"2020"
2020-11-13,"19:09:02","aus",68942,"2020-11-13",-1,"2020"
2020-11-13,"19:25:42","aus",69942,"2020-11-13",-1,"2020"
2020-11-13,"19:27:37","ein",70057,"2020-11-13",1,"2020"
2020-11-13,"19:27:45","ein",70065,"2020-11-13",1,"2020"
2020-11-13,"19:33:18","ein",70398,"2020-11-13",1,"2020"
2020-11-13,"19:45:49","aus",71149,"2020-11-13",-1,"2020"
2020-11-13,"19:47:35","ein",71255,"2020-11-13",1,"2020"
2020-11-13,"19:48:23","aus",71303,"2020-11-13",-1,"2020"
2020-11-13,"19:50:03","ein",71403,"2020-11-13",1,"2020"
2020-11-13,"19:51:45","aus",71505,"2020-11-13",-1,"2020"
2020-11-13,"20:00:03","aus",72003,"2020-11-13",-1,"2020"
2020-11-13,"20:01:46","ein",72106,"2020-11-13",1,"2020"
2020-11-13,"20:17:17","aus",73037,"2020-11-13",-1,"2020"
2020-11-13,"20:18:27","aus",73107,"2020-11-13",-1,"2020"
2020-11-13,"20:20:11","ein",73211,"2020-11-13",1,"2020"
2020-11-13,"20:29:52","ein",73792,"2020-11-13",1,"2020"
2020-11-13,"20:36:00","aus",74160,"2020-11-13",-1,"2020"
2020-11-13,"20:40:53","ein",74453,"2020-11-13",1,"2020"
2020-11-13,"20:49:19","ein",74959,"2020-11-13",1,"2020"
2020-11-13,"20:49:58","ein",74998,"2020-11-13",1,"2020"
2020-11-13,"20:52:55","ein",75175,"2020-11-13",1,"2020"
2020-11-13,"20:55:07","aus",75307,"2020-11-13",-1,"2020"
2020-11-13,"20:59:41","ein",75581,"2020-11-13",1,"2020"
2020-11-13,"21:01:09","ein",75669,"2020-11-13",1,"2020"
2020-11-13,"21:05:24","aus",75924,"2020-11-13",-1,"2020"
2020-11-13,"21:05:26","aus",75926,"2020-11-13",-1,"2020"
2020-11-13,"21:05:28","ein",75928,"2020-11-13",1,"2020"
2020-11-13,"21:06:18","aus",75978,"2020-11-13",-1,"2020"
2020-11-13,"21:06:18","ein",75978,"2020-11-13",1,"2020"
2020-11-13,"21:07:15","ein",76035,"2020-11-13",1,"2020"
2020-11-13,"21:07:57","aus",76077,"2020-11-13",-1,"2020"
2020-11-13,"21:08:17","ein",76097,"2020-11-13",1,"2020"
2020-11-13,"21:09:32","ein",76172,"2020-11-13",1,"2020"
2020-11-13,"21:12:25","aus",76345,"2020-11-13",-1,"2020"
2020-11-13,"21:18:34","aus",76714,"2020-11-13",-1,"2020"
2020-11-13,"21:20:49","ein",76849,"2020-11-13",1,"2020"
2020-11-13,"21:24:55","aus",77095,"2020-11-13",-1,"2020"
2020-11-13,"22:30:10","ein",81010,"2020-11-13",1,"2020"
2020-11-13,"22:33:34","aus",81214,"2020-11-13",-1,"2020"
2020-11-13,"22:35:05","aus",81305,"2020-11-13",-1,"2020"
2020-11-13,"22:38:38","ein",81518,"2020-11-13",1,"2020"
2020-11-13,"22:45:34","ein",81934,"2020-11-13",1,"2020"
2020-11-13,"22:47:08","aus",82028,"2020-11-13",-1,"2020"
2020-11-13,"22:57:08","aus",82628,"2020-11-13",-1,"2020"
2020-11-13,"23:25:39","ein",84339,"2020-11-13",1,"2020"
2020-11-13,"23:29:27","ein",84567,"2020-11-13",1,"2020"
2020-11-13,"23:44:07","aus",85447,"2020-11-13",-1,"2020"
2020-11-13,"23:44:50","aus",85490,"2020-11-13",-1,"2020"
2020-11-13,"23:45:46","aus",85546,"2020-11-13",-1,"2020"
2020-11-14,"00:06:37","aus",397,"2020-11-13",-1,"2020"
2020-11-14,"00:32:59","ein",1979,"2020-11-13",1,"2020"
2020-11-14,"00:43:29","ein",2609,"2020-11-13",1,"2020"
2020-11-14,"00:54:22","ein",3262,"2020-11-13",1,"2020"
2020-11-14,"00:58:23","ein",3503,"2020-11-13",1,"2020"
2020-11-14,"01:13:42","aus",4422,"2020-11-13",-1,"2020"
2020-11-14,"01:25:37","ein",5137,"2020-11-13",1,"2020"
2020-11-14,"01:26:57","aus",5217,"2020-11-13",-1,"2020"
2020-11-14,"01:46:33","ein",6393,"2020-11-13",1,"2020"
2020-11-14,"01:47:59","aus",6479,"2020-11-13",-1,"2020"
2020-11-14,"01:48:39","aus",6519,"2020-11-13",-1,"2020"
2020-11-14,"01:50:32","ein",6632,"2020-11-13",1,"2020"
2020-11-14,"01:52:42","aus",6762,"2020-11-13",-1,"2020"
2020-11-14,"01:55:06","ein",6906,"2020-11-13",1,"2020"
2020-11-14,"02:01:17","ein",7277,"2020-11-13",1,"2020"
2020-11-14,"02:12:54","aus",7974,"2020-11-13",-1,"2020"
2020-11-14,"02:14:34","aus",8074,"2020-11-13",-1,"2020"
2020-11-14,"02:25:11","ein",8711,"2020-11-13",1,"2020"
2020-11-14,"02:28:21","aus",8901,"2020-11-13",-1,"2020"
2020-11-14,"02:28:32","aus",8912,"2020-11-13",-1,"2020"
2020-11-14,"02:31:10","ein",9070,"2020-11-13",1,"2020"
2020-11-14,"02:33:43","ein",9223,"2020-11-13",1,"2020"
2020-11-14,"02:34:46","aus",9286,"2020-11-13",-1,"2020"
2020-11-14,"02:43:06","ein",9786,"2020-11-13",1,"2020"
2020-11-14,"03:04:54","ein",11094,"2020-11-13",1,"2020"
2020-11-14,"03:10:48","aus",11448,"2020-11-13",-1,"2020"
2020-11-14,"03:12:38","ein",11558,"2020-11-13",1,"2020"
2020-11-14,"03:24:00","ein",12240,"2020-11-13",1,"2020"
2020-11-14,"03:25:53","aus",12353,"2020-11-13",-1,"2020"
2020-11-14,"03:31:12","ein",12672,"2020-11-13",1,"2020"
2020-11-14,"03:36:41","ein",13001,"2020-11-13",1,"2020"
2020-11-14,"03:44:11","ein",13451,"2020-11-13",1,"2020"
2020-11-14,"03:45:39","ein",13539,"2020-11-13",1,"2020"
2020-11-14,"03:46:34","aus",13594,"2020-11-13",-1,"2020"
2020-11-14,"03:51:24","aus",13884,"2020-11-13",-1,"2020"
2020-11-14,"04:05:24","ein",14724,"2020-11-13",1,"2020"
2020-11-14,"04:07:08","aus",14828,"2020-11-13",-1,"2020"
2020-11-14,"04:24:05","ein",15845,"2020-11-13",1,"2020"
2020-11-14,"04:29:15","aus",16155,"2020-11-13",-1,"2020"
2020-11-14,"04:38:28","ein",16708,"2020-11-13",1,"2020"
2020-11-14,"04:40:23","ein",16823,"2020-11-13",1,"2020"
2020-11-14,"05:07:24","ein",18444,"2020-11-13",1,"2020"
2020-11-14,"05:12:45","aus",18765,"2020-11-13",-1,"2020"
2020-11-14,"05:54:21","ein",21261,"2020-11-13",1,"2020"
2020-11-14,"16:47:06","aus",60426,"2020-11-14",-1,"2020"
2020-11-14,"16:52:30","aus",60750,"2020-11-14",-1,"2020"
2020-11-14,"16:52:40","ein",60760,"2020-11-14",1,"2020"
2020-11-14,"17:03:48","aus",61428,"2020-11-14",-1,"2020"
2020-11-14,"17:07:22","aus",61642,"2020-11-14",-1,"2020"
2020-11-14,"17:08:52","aus",61732,"2020-11-14",-1,"2020"
2020-11-14,"17:09:10","aus",61750,"2020-11-14",-1,"2020"
2020-11-14,"17:09:45","aus",61785,"2020-11-14",-1,"2020"
2020-11-14,"17:12:46","aus",61966,"2020-11-14",-1,"2020"
2020-11-14,"17:15:52","aus",62152,"2020-11-14",-1,"2020"
2020-11-14,"17:26:57","aus",62817,"2020-11-14",-1,"2020"
2020-11-14,"17:29:04","ein",62944,"2020-11-14",1,"2020"
2020-11-14,"17:30:23","aus",63023,"2020-11-14",-1,"2020"
2020-11-14,"17:36:49","ein",63409,"2020-11-14",1,"2020"
2020-11-14,"17:46:02","aus",63962,"2020-11-14",-1,"2020"
2020-11-14,"17:49:53","ein",64193,"2020-11-14",1,"2020"
2020-11-14,"17:55:38","ein",64538,"2020-11-14",1,"2020"
2020-11-14,"17:58:04","aus",64684,"2020-11-14",-1,"2020"
2020-11-14,"17:59:43","aus",64783,"2020-11-14",-1,"2020"
2020-11-14,"18:24:24","aus",66264,"2020-11-14",-1,"2020"
2020-11-14,"18:27:38","aus",66458,"2020-11-14",-1,"2020"
2020-11-14,"18:31:08","ein",66668,"2020-11-14",1,"2020"
2020-11-14,"19:32:42","aus",70362,"2020-11-14",-1,"2020"
2020-11-14,"19:44:14","ein",71054,"2020-11-14",1,"2020"
2020-11-14,"19:45:28","aus",71128,"2020-11-14",-1,"2020"
2020-11-14,"19:54:43","ein",71683,"2020-11-14",1,"2020"
2020-11-14,"20:01:21","aus",72081,"2020-11-14",-1,"2020"
2020-11-14,"20:04:48","aus",72288,"2020-11-14",-1,"2020"
2020-11-14,"20:16:15","ein",72975,"2020-11-14",1,"2020"
2020-11-14,"20:22:27","ein",73347,"2020-11-14",1,"2020"
2020-11-14,"20:24:53","ein",73493,"2020-11-14",1,"2020"
2020-11-14,"20:26:12","ein",73572,"2020-11-14",1,"2020"
2020-11-14,"20:26:12","aus",73572,"2020-11-14",-1,"2020"
2020-11-14,"20:26:29","ein",73589,"2020-11-14",1,"2020"
2020-11-14,"20:35:58","ein",74158,"2020-11-14",1,"2020"
2020-11-14,"20:41:15","ein",74475,"2020-11-14",1,"2020"
2020-11-14,"20:46:47","ein",74807,"2020-11-14",1,"2020"
2020-11-14,"20:49:11","ein",74951,"2020-11-14",1,"2020"
2020-11-14,"20:50:18","ein",75018,"2020-11-14",1,"2020"
2020-11-14,"20:59:40","ein",75580,"2020-11-14",1,"2020"
2020-11-14,"21:05:15","aus",75915,"2020-11-14",-1,"2020"
2020-11-14,"21:20:58","aus",76858,"2020-11-14",-1,"2020"
2020-11-14,"21:26:28","ein",77188,"2020-11-14",1,"2020"
2020-11-14,"21:26:54","aus",77214,"2020-11-14",-1,"2020"
2020-11-14,"21:30:12","ein",77412,"2020-11-14",1,"2020"
2020-11-14,"21:32:04","ein",77524,"2020-11-14",1,"2020"
2020-11-14,"21:32:48","ein",77568,"2020-11-14",1,"2020"
2020-11-14,"21:49:07","aus",78547,"2020-11-14",-1,"2020"
2020-11-14,"21:49:10","aus",78550,"2020-11-14",-1,"2020"
2020-11-14,"21:57:37","aus",79057,"2020-11-14",-1,"2020"
2020-11-14,"22:00:28","ein",79228,"2020-11-14",1,"2020"
2020-11-14,"22:10:56","aus",79856,"2020-11-14",-1,"2020"
2020-11-14,"22:27:14","aus",80834,"2020-11-14",-1,"2020"
2020-11-14,"22:33:19","ein",81199,"2020-11-14",1,"2020"
2020-11-14,"22:34:27","aus",81267,"2020-11-14",-1,"2020"
2020-11-14,"22:36:02","aus",81362,"2020-11-14",-1,"2020"
2020-11-14,"22:36:24","aus",81384,"2020-11-14",-1,"2020"
2020-11-14,"22:37:13","aus",81433,"2020-11-14",-1,"2020"
2020-11-14,"22:40:36","ein",81636,"2020-11-14",1,"2020"
2020-11-14,"22:41:20","aus",81680,"2020-11-14",-1,"2020"
2020-11-14,"22:44:10","ein",81850,"2020-11-14",1,"2020"
2020-11-14,"22:56:27","ein",82587,"2020-11-14",1,"2020"
2020-11-14,"23:14:44","ein",83684,"2020-11-14",1,"2020"
2020-11-14,"23:18:20","ein",83900,"2020-11-14",1,"2020"
2020-11-14,"23:20:22","aus",84022,"2020-11-14",-1,"2020"
2020-11-14,"23:22:06","aus",84126,"2020-11-14",-1,"2020"
2020-11-14,"23:24:09","aus",84249,"2020-11-14",-1,"2020"
2020-11-14,"23:25:41","aus",84341,"2020-11-14",-1,"2020"
2020-11-14,"23:25:44","aus",84344,"2020-11-14",-1,"2020"
2020-11-14,"23:28:33","aus",84513,"2020-11-14",-1,"2020"
2020-11-14,"23:33:32","ein",84812,"2020-11-14",1,"2020"
2020-11-14,"23:42:05","aus",85325,"2020-11-14",-1,"2020"
2020-11-14,"23:53:14","ein",85994,"2020-11-14",1,"2020"
2020-11-14,"23:56:09","aus",86169,"2020-11-14",-1,"2020"
2020-11-14,"23:58:01","aus",86281,"2020-11-14",-1,"2020"
2020-11-15,"00:00:13","ein",13,"2020-11-14",1,"2020"
2020-11-15,"00:02:19","ein",139,"2020-11-14",1,"2020"
2020-11-15,"00:05:48","ein",348,"2020-11-14",1,"2020"
2020-11-15,"00:22:01","ein",1321,"2020-11-14",1,"2020"
2020-11-15,"00:34:31","ein",2071,"2020-11-14",1,"2020"
2020-11-15,"00:38:08","aus",2288,"2020-11-14",-1,"2020"
2020-11-15,"00:50:04","ein",3004,"2020-11-14",1,"2020"
2020-11-15,"00:52:43","ein",3163,"2020-11-14",1,"2020"
2020-11-15,"00:53:28","aus",3208,"2020-11-14",-1,"2020"
2020-11-15,"01:12:32","ein",4352,"2020-11-14",1,"2020"
2020-11-15,"01:22:05","ein",4925,"2020-11-14",1,"2020"
2020-11-15,"01:23:40","ein",5020,"2020-11-14",1,"2020"
2020-11-15,"01:24:13","aus",5053,"2020-11-14",-1,"2020"
2020-11-15,"01:25:05","aus",5105,"2020-11-14",-1,"2020"
2020-11-15,"01:27:10","aus",5230,"2020-11-14",-1,"2020"
2020-11-15,"01:27:45","aus",5265,"2020-11-14",-1,"2020"
2020-11-15,"01:29:53","ein",5393,"2020-11-14",1,"2020"
2020-11-15,"01:42:26","aus",6146,"2020-11-14",-1,"2020"
2020-11-15,"01:47:38","aus",6458,"2020-11-14",-1,"2020"
2020-11-15,"01:53:24","ein",6804,"2020-11-14",1,"2020"
2020-11-15,"02:15:53","aus",8153,"2020-11-14",-1,"2020"
2020-11-15,"02:18:41","aus",8321,"2020-11-14",-1,"2020"
2020-11-15,"02:29:46","ein",8986,"2020-11-14",1,"2020"
2020-11-15,"02:29:57","aus",8997,"2020-11-14",-1,"2020"
2020-11-15,"02:41:32","ein",9692,"2020-11-14",1,"2020"
2020-11-15,"02:43:16","aus",9796,"2020-11-14",-1,"2020"
2020-11-15,"02:58:19","aus",10699,"2020-11-14",-1,"2020"
2020-11-15,"03:04:43","ein",11083,"2020-11-14",1,"2020"
2020-11-15,"03:05:03","ein",11103,"2020-11-14",1,"2020"
2020-11-15,"03:05:23","aus",11123,"2020-11-14",-1,"2020"
2020-11-15,"03:05:48","aus",11148,"2020-11-14",-1,"2020"
2020-11-15,"03:12:13","ein",11533,"2020-11-14",1,"2020"
2020-11-15,"03:12:37","ein",11557,"2020-11-14",1,"2020"
2020-11-15,"03:13:20","aus",11600,"2020-11-14",-1,"2020"
2020-11-15,"03:24:31","ein",12271,"2020-11-14",1,"2020"
2020-11-15,"03:28:11","ein",12491,"2020-11-14",1,"2020"
2020-11-15,"03:31:47","aus",12707,"2020-11-14",-1,"2020"
2020-11-15,"03:39:44","ein",13184,"2020-11-14",1,"2020"
2020-11-15,"04:06:44","ein",14804,"2020-11-14",1,"2020"
2020-11-15,"04:07:55","aus",14875,"2020-11-14",-1,"2020"
2020-11-15,"04:11:10","aus",15070,"2020-11-14",-1,"2020"
2020-11-15,"04:17:05","aus",15425,"2020-11-14",-1,"2020"
2020-11-15,"04:41:12","aus",16872,"2020-11-14",-1,"2020"
2020-11-15,"04:41:13","ein",16873,"2020-11-14",1,"2020"
2020-11-15,"04:53:58","ein",17638,"2020-11-14",1,"2020"
2020-11-15,"04:55:32","aus",17732,"2020-11-14",-1,"2020"
2020-11-15,"05:15:33","ein",18933,"2020-11-14",1,"2020"
2020-11-15,"05:21:45","aus",19305,"2020-11-14",-1,"2020"
2020-11-15,"05:22:51","ein",19371,"2020-11-14",1,"2020"
2020-11-15,"05:23:04","aus",19384,"2020-11-14",-1,"2020"
2020-11-15,"05:23:05","ein",19385,"2020-11-14",1,"2020"
2020-11-15,"05:23:17","ein",19397,"2020-11-14",1,"2020"
2020-11-15,"05:32:42","aus",19962,"2020-11-14",-1,"2020"
2020-11-15,"16:51:58","aus",60718,"2020-11-15",-1,"2020"
2020-11-15,"17:00:58","aus",61258,"2020-11-15",-1,"2020"
2020-11-15,"17:04:20","aus",61460,"2020-11-15",-1,"2020"
2020-11-15,"17:05:13","aus",61513,"2020-11-15",-1,"2020"
2020-11-15,"17:08:36","ein",61716,"2020-11-15",1,"2020"
2020-11-15,"17:10:33","aus",61833,"2020-11-15",-1,"2020"
2020-11-15,"17:13:42","ein",62022,"2020-11-15",1,"2020"
2020-11-15,"17:14:31","aus",62071,"2020-11-15",-1,"2020"
2020-11-15,"17:23:25","aus",62605,"2020-11-15",-1,"2020"
2020-11-15,"17:26:21","ein",62781,"2020-11-15",1,"2020"
2020-11-15,"17:27:33","aus",62853,"2020-11-15",-1,"2020"
2020-11-15,"17:34:45","ein",63285,"2020-11-15",1,"2020"
2020-11-15,"17:52:51","aus",64371,"2020-11-15",-1,"2020"
2020-11-15,"18:05:57","ein",65157,"2020-11-15",1,"2020"
2020-11-15,"18:14:02","aus",65642,"2020-11-15",-1,"2020"
2020-11-15,"18:17:39","aus",65859,"2020-11-15",-1,"2020"
2020-11-15,"18:23:53","ein",66233,"2020-11-15",1,"2020"
2020-11-15,"18:33:48","ein",66828,"2020-11-15",1,"2020"
2020-11-15,"18:51:52","aus",67912,"2020-11-15",-1,"2020"
2020-11-15,"19:04:37","ein",68677,"2020-11-15",1,"2020"
2020-11-15,"19:08:18","ein",68898,"2020-11-15",1,"2020"
2020-11-15,"19:09:45","aus",68985,"2020-11-15",-1,"2020"
2020-11-15,"19:15:21","aus",69321,"2020-11-15",-1,"2020"
2020-11-15,"19:17:09","ein",69429,"2020-11-15",1,"2020"
2020-11-15,"19:35:54","ein",70554,"2020-11-15",1,"2020"
2020-11-15,"19:54:48","aus",71688,"2020-11-15",-1,"2020"
2020-11-15,"19:57:48","ein",71868,"2020-11-15",1,"2020"
2020-11-15,"20:02:17","aus",72137,"2020-11-15",-1,"2020"
2020-11-15,"20:08:27","ein",72507,"2020-11-15",1,"2020"
2020-11-15,"20:10:53","ein",72653,"2020-11-15",1,"2020"
2020-11-15,"20:12:34","ein",72754,"2020-11-15",1,"2020"
2020-11-15,"20:21:24","ein",73284,"2020-11-15",1,"2020"
2020-11-15,"20:24:19","ein",73459,"2020-11-15",1,"2020"
2020-11-15,"20:31:29","aus",73889,"2020-11-15",-1,"2020"
2020-11-15,"20:31:49","aus",73909,"2020-11-15",-1,"2020"
2020-11-15,"20:33:47","ein",74027,"2020-11-15",1,"2020"
2020-11-15,"20:40:11","ein",74411,"2020-11-15",1,"2020"
2020-11-15,"20:42:46","ein",74566,"2020-11-15",1,"2020"
2020-11-15,"20:43:52","aus",74632,"2020-11-15",-1,"2020"
2020-11-15,"20:51:33","ein",75093,"2020-11-15",1,"2020"
2020-11-15,"20:52:23","aus",75143,"2020-11-15",-1,"2020"
2020-11-15,"20:57:49","ein",75469,"2020-11-15",1,"2020"
2020-11-15,"21:05:42","aus",75942,"2020-11-15",-1,"2020"
2020-11-15,"21:14:09","ein",76449,"2020-11-15",1,"2020"
2020-11-15,"21:21:55","aus",76915,"2020-11-15",-1,"2020"
2020-11-15,"21:29:49","ein",77389,"2020-11-15",1,"2020"
2020-11-15,"21:33:14","aus",77594,"2020-11-15",-1,"2020"
2020-11-15,"21:40:53","ein",78053,"2020-11-15",1,"2020"
2020-11-15,"21:57:54","aus",79074,"2020-11-15",-1,"2020"
2020-11-15,"22:08:26","ein",79706,"2020-11-15",1,"2020"
2020-11-15,"22:23:46","ein",80626,"2020-11-15",1,"2020"
2020-11-15,"22:24:34","aus",80674,"2020-11-15",-1,"2020"
2020-11-15,"22:32:24","ein",81144,"2020-11-15",1,"2020"
2020-11-15,"22:37:42","ein",81462,"2020-11-15",1,"2020"
2020-11-15,"22:38:04","aus",81484,"2020-11-15",-1,"2020"
2020-11-15,"22:45:29","aus",81929,"2020-11-15",-1,"2020"
2020-11-15,"22:50:26","ein",82226,"2020-11-15",1,"2020"
2020-11-15,"22:51:24","aus",82284,"2020-11-15",-1,"2020"
2020-11-15,"22:53:01","aus",82381,"2020-11-15",-1,"2020"
2020-11-15,"22:54:50","aus",82490,"2020-11-15",-1,"2020"
2020-11-15,"23:00:47","ein",82847,"2020-11-15",1,"2020"
2020-11-15,"23:00:47","ein",82847,"2020-11-15",1,"2020"
2020-11-15,"23:02:59","ein",82979,"2020-11-15",1,"2020"
2020-11-15,"23:10:23","aus",83423,"2020-11-15",-1,"2020"
2020-11-15,"23:12:00","aus",83520,"2020-11-15",-1,"2020"
2020-11-15,"23:13:26","ein",83606,"2020-11-15",1,"2020"
2020-11-15,"23:26:15","ein",84375,"2020-11-15",1,"2020"
2020-11-15,"23:36:19","aus",84979,"2020-11-15",-1,"2020"
2020-11-15,"23:36:22","aus",84982,"2020-11-15",-1,"2020"
2020-11-15,"23:36:24","aus",84984,"2020-11-15",-1,"2020"
2020-11-15,"23:36:56","aus",85016,"2020-11-15",-1,"2020"
2020-11-15,"23:44:15","ein",85455,"2020-11-15",1,"2020"
2020-11-15,"23:48:31","ein",85711,"2020-11-15",1,"2020"
2020-11-15,"23:52:09","aus",85929,"2020-11-15",-1,"2020"
2020-11-16,"00:00:10","ein",10,"2020-11-15",1,"2020"
2020-11-16,"00:00:44","ein",44,"2020-11-15",1,"2020"
2020-11-16,"00:03:19","aus",199,"2020-11-15",-1,"2020"
