"Datum","Uhrzeit","Event","EventSec","pseudodate","EventC","Year"
2019-03-21,"20:13:01","ein",72781,"2019-03-21",1,"2019"
2019-03-21,"20:13:17","aus",72797,"2019-03-21",-1,"2019"
2019-03-21,"20:16:38","ein",72998,"2019-03-21",1,"2019"
2019-03-21,"20:17:23","aus",73043,"2019-03-21",-1,"2019"
2019-03-21,"20:23:56","ein",73436,"2019-03-21",1,"2019"
2019-03-21,"20:25:23","aus",73523,"2019-03-21",-1,"2019"
2019-03-21,"20:27:30","aus",73650,"2019-03-21",-1,"2019"
2019-03-21,"20:29:18","ein",73758,"2019-03-21",1,"2019"
2019-03-21,"20:29:39","aus",73779,"2019-03-21",-1,"2019"
2019-03-21,"20:30:12","aus",73812,"2019-03-21",-1,"2019"
2019-03-21,"20:31:33","aus",73893,"2019-03-21",-1,"2019"
2019-03-21,"20:32:16","aus",73936,"2019-03-21",-1,"2019"
2019-03-21,"20:32:16","ein",73936,"2019-03-21",1,"2019"
2019-03-21,"20:32:25","aus",73945,"2019-03-21",-1,"2019"
2019-03-21,"20:32:25","ein",73945,"2019-03-21",1,"2019"
2019-03-21,"20:32:25","ein",73945,"2019-03-21",1,"2019"
2019-03-21,"20:39:01","aus",74341,"2019-03-21",-1,"2019"
2019-03-21,"20:39:04","ein",74344,"2019-03-21",1,"2019"
2019-03-21,"20:42:04","aus",74524,"2019-03-21",-1,"2019"
2019-03-21,"20:42:23","ein",74543,"2019-03-21",1,"2019"
2019-03-21,"20:43:26","aus",74606,"2019-03-21",-1,"2019"
2019-03-21,"20:47:07","aus",74827,"2019-03-21",-1,"2019"
2019-03-21,"20:47:07","ein",74827,"2019-03-21",1,"2019"
2019-03-21,"20:47:18","aus",74838,"2019-03-21",-1,"2019"
2019-03-21,"20:48:33","aus",74913,"2019-03-21",-1,"2019"
2019-03-21,"20:59:58","aus",75598,"2019-03-21",-1,"2019"
2019-03-21,"21:03:21","aus",75801,"2019-03-21",-1,"2019"
2019-03-21,"21:05:59","ein",75959,"2019-03-21",1,"2019"
2019-03-21,"21:06:28","aus",75988,"2019-03-21",-1,"2019"
2019-03-21,"21:06:35","ein",75995,"2019-03-21",1,"2019"
2019-03-21,"21:17:55","aus",76675,"2019-03-21",-1,"2019"
2019-03-21,"21:18:14","ein",76694,"2019-03-21",1,"2019"
2019-03-21,"21:21:10","aus",76870,"2019-03-21",-1,"2019"
2019-03-21,"21:21:10","ein",76870,"2019-03-21",1,"2019"
2019-03-21,"21:26:06","ein",77166,"2019-03-21",1,"2019"
2019-03-21,"21:40:11","ein",78011,"2019-03-21",1,"2019"
2019-03-21,"21:41:01","aus",78061,"2019-03-21",-1,"2019"
2019-03-21,"21:41:33","ein",78093,"2019-03-21",1,"2019"
2019-03-21,"21:41:44","aus",78104,"2019-03-21",-1,"2019"
2019-03-21,"21:41:53","aus",78113,"2019-03-21",-1,"2019"
2019-03-21,"21:55:49","aus",78949,"2019-03-21",-1,"2019"
2019-03-21,"22:10:27","aus",79827,"2019-03-21",-1,"2019"
2019-03-21,"22:11:22","ein",79882,"2019-03-21",1,"2019"
2019-03-21,"22:17:44","aus",80264,"2019-03-21",-1,"2019"
2019-03-21,"22:18:10","ein",80290,"2019-03-21",1,"2019"
2019-03-21,"22:20:57","ein",80457,"2019-03-21",1,"2019"
2019-03-21,"22:20:57","ein",80457,"2019-03-21",1,"2019"
2019-03-21,"22:21:27","aus",80487,"2019-03-21",-1,"2019"
2019-03-21,"22:26:54","aus",80814,"2019-03-21",-1,"2019"
2019-03-21,"22:30:07","aus",81007,"2019-03-21",-1,"2019"
2019-03-21,"22:33:24","aus",81204,"2019-03-21",-1,"2019"
2019-03-21,"22:36:08","aus",81368,"2019-03-21",-1,"2019"
2019-03-21,"23:30:47","ein",84647,"2019-03-21",1,"2019"
2019-03-21,"23:41:18","ein",85278,"2019-03-21",1,"2019"
2019-03-21,"23:49:09","aus",85749,"2019-03-21",-1,"2019"
2019-03-21,"23:53:26","aus",86006,"2019-03-21",-1,"2019"
2019-03-22,"01:34:52","ein",5692,"2019-03-21",1,"2019"
2019-03-22,"02:31:01","aus",9061,"2019-03-21",-1,"2019"
2019-03-22,"02:46:07","ein",9967,"2019-03-21",1,"2019"
2019-03-22,"02:49:55","ein",10195,"2019-03-21",1,"2019"
2019-03-22,"03:08:19","aus",11299,"2019-03-21",-1,"2019"
2019-03-22,"03:16:53","ein",11813,"2019-03-21",1,"2019"
2019-03-22,"03:17:16","ein",11836,"2019-03-21",1,"2019"
2019-03-22,"03:21:36","ein",12096,"2019-03-21",1,"2019"
2019-03-22,"03:22:03","ein",12123,"2019-03-21",1,"2019"
2019-03-22,"03:22:14","ein",12134,"2019-03-21",1,"2019"
2019-03-22,"03:24:04","aus",12244,"2019-03-21",-1,"2019"
2019-03-22,"03:44:25","aus",13465,"2019-03-21",-1,"2019"
2019-03-22,"03:50:48","aus",13848,"2019-03-21",-1,"2019"
2019-03-22,"04:07:09","ein",14829,"2019-03-21",1,"2019"
2019-03-22,"04:16:03","ein",15363,"2019-03-21",1,"2019"
2019-03-22,"04:23:06","aus",15786,"2019-03-21",-1,"2019"
2019-03-22,"04:42:04","aus",16924,"2019-03-21",-1,"2019"
2019-03-22,"05:09:00","aus",18540,"2019-03-21",-1,"2019"
2019-03-22,"05:40:52","ein",20452,"2019-03-21",1,"2019"
2019-03-22,"05:57:12","aus",21432,"2019-03-21",-1,"2019"
2019-03-22,"06:23:47","ein",23027,"2019-03-21",1,"2019"
2019-03-22,"20:09:59","aus",72599,"2019-03-22",-1,"2019"
2019-03-22,"20:35:41","aus",74141,"2019-03-22",-1,"2019"
2019-03-22,"20:45:21","ein",74721,"2019-03-22",1,"2019"
2019-03-22,"20:46:25","aus",74785,"2019-03-22",-1,"2019"
2019-03-22,"20:46:25","aus",74785,"2019-03-22",-1,"2019"
2019-03-22,"20:46:41","aus",74801,"2019-03-22",-1,"2019"
2019-03-22,"20:56:50","aus",75410,"2019-03-22",-1,"2019"
2019-03-22,"21:31:39","ein",77499,"2019-03-22",1,"2019"
2019-03-22,"21:59:01","aus",79141,"2019-03-22",-1,"2019"
2019-03-22,"22:03:52","aus",79432,"2019-03-22",-1,"2019"
2019-03-22,"22:10:06","aus",79806,"2019-03-22",-1,"2019"
2019-03-22,"22:23:04","aus",80584,"2019-03-22",-1,"2019"
2019-03-22,"22:24:03","ein",80643,"2019-03-22",1,"2019"
2019-03-22,"22:34:15","aus",81255,"2019-03-22",-1,"2019"
2019-03-22,"22:56:05","aus",82565,"2019-03-22",-1,"2019"
2019-03-22,"23:43:02","aus",85382,"2019-03-22",-1,"2019"
2019-03-22,"23:52:16","aus",85936,"2019-03-22",-1,"2019"
2019-03-22,"23:57:12","ein",86232,"2019-03-22",1,"2019"
2019-03-23,"00:28:59","ein",1739,"2019-03-22",1,"2019"
2019-03-23,"00:33:52","aus",2032,"2019-03-22",-1,"2019"
2019-03-23,"00:33:52","ein",2032,"2019-03-22",1,"2019"
2019-03-23,"00:33:54","ein",2034,"2019-03-22",1,"2019"
2019-03-23,"00:35:49","aus",2149,"2019-03-22",-1,"2019"
2019-03-23,"00:52:28","ein",3148,"2019-03-22",1,"2019"
2019-03-23,"00:52:36","aus",3156,"2019-03-22",-1,"2019"
2019-03-23,"01:21:25","aus",4885,"2019-03-22",-1,"2019"
2019-03-23,"02:11:42","aus",7902,"2019-03-22",-1,"2019"
2019-03-23,"02:20:53","ein",8453,"2019-03-22",1,"2019"
2019-03-23,"02:23:36","aus",8616,"2019-03-22",-1,"2019"
2019-03-23,"02:25:53","aus",8753,"2019-03-22",-1,"2019"
2019-03-23,"02:29:52","aus",8992,"2019-03-22",-1,"2019"
2019-03-23,"02:30:04","aus",9004,"2019-03-22",-1,"2019"
2019-03-23,"02:30:28","ein",9028,"2019-03-22",1,"2019"
2019-03-23,"02:44:51","ein",9891,"2019-03-22",1,"2019"
2019-03-23,"02:50:07","ein",10207,"2019-03-22",1,"2019"
2019-03-23,"03:10:46","aus",11446,"2019-03-22",-1,"2019"
2019-03-23,"03:25:06","ein",12306,"2019-03-22",1,"2019"
2019-03-23,"03:33:10","ein",12790,"2019-03-22",1,"2019"
2019-03-23,"03:49:15","aus",13755,"2019-03-22",-1,"2019"
2019-03-23,"03:57:14","aus",14234,"2019-03-22",-1,"2019"
2019-03-23,"03:57:34","ein",14254,"2019-03-22",1,"2019"
2019-03-23,"04:01:49","ein",14509,"2019-03-22",1,"2019"
2019-03-23,"04:07:06","ein",14826,"2019-03-22",1,"2019"
2019-03-23,"04:07:13","aus",14833,"2019-03-22",-1,"2019"
2019-03-23,"04:13:32","ein",15212,"2019-03-22",1,"2019"
2019-03-23,"04:21:22","aus",15682,"2019-03-22",-1,"2019"
2019-03-23,"04:28:49","aus",16129,"2019-03-22",-1,"2019"
2019-03-23,"04:29:06","ein",16146,"2019-03-22",1,"2019"
2019-03-23,"04:29:10","aus",16150,"2019-03-22",-1,"2019"
2019-03-23,"04:36:05","aus",16565,"2019-03-22",-1,"2019"
2019-03-23,"04:36:39","ein",16599,"2019-03-22",1,"2019"
2019-03-23,"04:39:45","aus",16785,"2019-03-22",-1,"2019"
2019-03-23,"04:45:31","aus",17131,"2019-03-22",-1,"2019"
2019-03-23,"05:11:35","aus",18695,"2019-03-22",-1,"2019"
2019-03-23,"05:31:12","aus",19872,"2019-03-22",-1,"2019"
2019-03-23,"05:31:12","aus",19872,"2019-03-22",-1,"2019"
2019-03-23,"05:31:12","aus",19872,"2019-03-22",-1,"2019"
2019-03-23,"05:31:30","aus",19890,"2019-03-22",-1,"2019"
2019-03-23,"06:22:19","aus",22939,"2019-03-22",-1,"2019"
2019-03-23,"06:24:09","ein",23049,"2019-03-22",1,"2019"
2019-03-23,"19:55:31","aus",71731,"2019-03-23",-1,"2019"
2019-03-23,"19:55:50","ein",71750,"2019-03-23",1,"2019"
2019-03-23,"19:55:57","aus",71757,"2019-03-23",-1,"2019"
2019-03-23,"19:56:09","ein",71769,"2019-03-23",1,"2019"
2019-03-23,"20:21:23","aus",73283,"2019-03-23",-1,"2019"
2019-03-23,"20:22:40","aus",73360,"2019-03-23",-1,"2019"
2019-03-23,"20:26:50","aus",73610,"2019-03-23",-1,"2019"
2019-03-23,"20:27:07","aus",73627,"2019-03-23",-1,"2019"
2019-03-23,"20:27:07","aus",73627,"2019-03-23",-1,"2019"
2019-03-23,"20:27:08","aus",73628,"2019-03-23",-1,"2019"
2019-03-23,"20:27:09","ein",73629,"2019-03-23",1,"2019"
2019-03-23,"20:27:09","ein",73629,"2019-03-23",1,"2019"
2019-03-23,"20:30:09","ein",73809,"2019-03-23",1,"2019"
2019-03-23,"20:40:44","aus",74444,"2019-03-23",-1,"2019"
2019-03-23,"20:48:48","ein",74928,"2019-03-23",1,"2019"
2019-03-23,"20:49:31","aus",74971,"2019-03-23",-1,"2019"
2019-03-23,"20:52:18","aus",75138,"2019-03-23",-1,"2019"
2019-03-23,"20:52:33","ein",75153,"2019-03-23",1,"2019"
2019-03-23,"20:53:19","aus",75199,"2019-03-23",-1,"2019"
2019-03-23,"21:00:59","aus",75659,"2019-03-23",-1,"2019"
2019-03-23,"21:01:00","ein",75660,"2019-03-23",1,"2019"
2019-03-23,"21:03:43","ein",75823,"2019-03-23",1,"2019"
2019-03-23,"21:03:43","aus",75823,"2019-03-23",-1,"2019"
2019-03-23,"21:03:54","aus",75834,"2019-03-23",-1,"2019"
2019-03-23,"21:04:28","ein",75868,"2019-03-23",1,"2019"
2019-03-23,"21:05:56","aus",75956,"2019-03-23",-1,"2019"
2019-03-23,"21:05:57","aus",75957,"2019-03-23",-1,"2019"
2019-03-23,"21:05:58","ein",75958,"2019-03-23",1,"2019"
2019-03-23,"21:06:06","ein",75966,"2019-03-23",1,"2019"
2019-03-23,"21:06:54","aus",76014,"2019-03-23",-1,"2019"
2019-03-23,"21:18:34","aus",76714,"2019-03-23",-1,"2019"
2019-03-23,"21:22:46","ein",76966,"2019-03-23",1,"2019"
2019-03-23,"21:23:20","ein",77000,"2019-03-23",1,"2019"
2019-03-23,"21:23:34","aus",77014,"2019-03-23",-1,"2019"
2019-03-23,"21:24:27","ein",77067,"2019-03-23",1,"2019"
2019-03-23,"21:26:15","aus",77175,"2019-03-23",-1,"2019"
2019-03-23,"21:27:00","ein",77220,"2019-03-23",1,"2019"
2019-03-23,"21:27:38","aus",77258,"2019-03-23",-1,"2019"
2019-03-23,"21:27:43","aus",77263,"2019-03-23",-1,"2019"
2019-03-23,"21:27:54","ein",77274,"2019-03-23",1,"2019"
2019-03-23,"21:27:55","aus",77275,"2019-03-23",-1,"2019"
2019-03-23,"21:27:56","ein",77276,"2019-03-23",1,"2019"
2019-03-23,"21:28:00","aus",77280,"2019-03-23",-1,"2019"
2019-03-23,"21:28:08","ein",77288,"2019-03-23",1,"2019"
2019-03-23,"21:29:11","aus",77351,"2019-03-23",-1,"2019"
2019-03-23,"21:44:29","aus",78269,"2019-03-23",-1,"2019"
2019-03-23,"21:44:29","aus",78269,"2019-03-23",-1,"2019"
2019-03-23,"21:45:50","aus",78350,"2019-03-23",-1,"2019"
2019-03-23,"21:47:34","ein",78454,"2019-03-23",1,"2019"
2019-03-23,"21:47:49","aus",78469,"2019-03-23",-1,"2019"
2019-03-23,"21:47:51","ein",78471,"2019-03-23",1,"2019"
2019-03-23,"21:48:54","aus",78534,"2019-03-23",-1,"2019"
2019-03-23,"21:49:01","aus",78541,"2019-03-23",-1,"2019"
2019-03-23,"21:49:31","aus",78571,"2019-03-23",-1,"2019"
2019-03-23,"21:58:24","aus",79104,"2019-03-23",-1,"2019"
2019-03-23,"22:17:28","aus",80248,"2019-03-23",-1,"2019"
2019-03-23,"22:19:00","aus",80340,"2019-03-23",-1,"2019"
2019-03-23,"22:19:06","aus",80346,"2019-03-23",-1,"2019"
2019-03-23,"22:19:06","ein",80346,"2019-03-23",1,"2019"
2019-03-23,"22:19:21","aus",80361,"2019-03-23",-1,"2019"
2019-03-23,"22:26:29","aus",80789,"2019-03-23",-1,"2019"
2019-03-23,"22:27:43","aus",80863,"2019-03-23",-1,"2019"
2019-03-23,"22:38:56","aus",81536,"2019-03-23",-1,"2019"
2019-03-23,"23:13:28","aus",83608,"2019-03-23",-1,"2019"
2019-03-23,"23:29:23","ein",84563,"2019-03-23",1,"2019"
2019-03-23,"23:29:27","ein",84567,"2019-03-23",1,"2019"
2019-03-23,"23:58:41","ein",86321,"2019-03-23",1,"2019"
2019-03-23,"23:59:46","aus",86386,"2019-03-23",-1,"2019"
2019-03-24,"00:07:49","ein",469,"2019-03-23",1,"2019"
2019-03-24,"00:14:20","ein",860,"2019-03-23",1,"2019"
2019-03-24,"00:31:28","aus",1888,"2019-03-23",-1,"2019"
2019-03-24,"00:35:56","aus",2156,"2019-03-23",-1,"2019"
2019-03-24,"01:21:53","ein",4913,"2019-03-23",1,"2019"
2019-03-24,"01:27:14","ein",5234,"2019-03-23",1,"2019"
2019-03-24,"01:37:35","aus",5855,"2019-03-23",-1,"2019"
2019-03-24,"01:38:23","aus",5903,"2019-03-23",-1,"2019"
2019-03-24,"01:41:44","ein",6104,"2019-03-23",1,"2019"
2019-03-24,"02:14:36","aus",8076,"2019-03-23",-1,"2019"
2019-03-24,"02:15:12","ein",8112,"2019-03-23",1,"2019"
2019-03-24,"02:17:53","aus",8273,"2019-03-23",-1,"2019"
2019-03-24,"02:33:42","ein",9222,"2019-03-23",1,"2019"
2019-03-24,"02:37:06","aus",9426,"2019-03-23",-1,"2019"
2019-03-24,"02:43:13","ein",9793,"2019-03-23",1,"2019"
2019-03-24,"02:44:31","aus",9871,"2019-03-23",-1,"2019"
2019-03-24,"02:49:51","ein",10191,"2019-03-23",1,"2019"
2019-03-24,"02:52:42","aus",10362,"2019-03-23",-1,"2019"
2019-03-24,"03:16:06","ein",11766,"2019-03-23",1,"2019"
2019-03-24,"03:44:03","aus",13443,"2019-03-23",-1,"2019"
2019-03-24,"04:40:42","ein",16842,"2019-03-23",1,"2019"
2019-03-24,"04:52:26","aus",17546,"2019-03-23",-1,"2019"
2019-03-24,"05:02:27","aus",18147,"2019-03-23",-1,"2019"
2019-03-24,"05:06:09","ein",18369,"2019-03-23",1,"2019"
2019-03-24,"05:06:31","aus",18391,"2019-03-23",-1,"2019"
2019-03-24,"05:06:53","ein",18413,"2019-03-23",1,"2019"
2019-03-24,"05:07:00","aus",18420,"2019-03-23",-1,"2019"
2019-03-24,"05:08:04","ein",18484,"2019-03-23",1,"2019"
2019-03-24,"05:08:10","aus",18490,"2019-03-23",-1,"2019"
2019-03-24,"05:09:43","ein",18583,"2019-03-23",1,"2019"
2019-03-24,"05:09:58","aus",18598,"2019-03-23",-1,"2019"
2019-03-24,"05:54:05","aus",21245,"2019-03-23",-1,"2019"
2019-03-24,"20:22:33","ein",73353,"2019-03-24",1,"2019"
2019-03-24,"20:23:25","aus",73405,"2019-03-24",-1,"2019"
2019-03-24,"20:23:37","aus",73417,"2019-03-24",-1,"2019"
2019-03-24,"20:55:11","aus",75311,"2019-03-24",-1,"2019"
2019-03-24,"21:05:55","aus",75955,"2019-03-24",-1,"2019"
2019-03-24,"21:25:54","aus",77154,"2019-03-24",-1,"2019"
2019-03-24,"21:41:50","aus",78110,"2019-03-24",-1,"2019"
2019-03-24,"22:01:13","aus",79273,"2019-03-24",-1,"2019"
2019-03-24,"22:40:43","ein",81643,"2019-03-24",1,"2019"
2019-03-24,"22:52:30","ein",82350,"2019-03-24",1,"2019"
2019-03-24,"23:22:34","ein",84154,"2019-03-24",1,"2019"
2019-03-24,"23:45:28","ein",85528,"2019-03-24",1,"2019"
2019-03-24,"23:50:34","aus",85834,"2019-03-24",-1,"2019"
2019-03-25,"00:07:50","aus",470,"2019-03-24",-1,"2019"
2019-03-25,"01:36:04","ein",5764,"2019-03-24",1,"2019"
2019-03-25,"01:53:59","ein",6839,"2019-03-24",1,"2019"
2019-03-25,"02:03:48","ein",7428,"2019-03-24",1,"2019"
2019-03-25,"02:14:24","aus",8064,"2019-03-24",-1,"2019"
2019-03-25,"02:42:12","ein",9732,"2019-03-24",1,"2019"
2019-03-25,"03:13:22","ein",11602,"2019-03-24",1,"2019"
2019-03-25,"03:26:35","aus",12395,"2019-03-24",-1,"2019"
2019-03-25,"04:39:59","aus",16799,"2019-03-24",-1,"2019"
2019-03-25,"20:42:25","aus",74545,"2019-03-25",-1,"2019"
2019-03-25,"20:43:05","aus",74585,"2019-03-25",-1,"2019"
2019-03-25,"20:43:05","ein",74585,"2019-03-25",1,"2019"
2019-03-25,"21:21:29","ein",76889,"2019-03-25",1,"2019"
2019-03-25,"21:22:12","aus",76932,"2019-03-25",-1,"2019"
2019-03-25,"21:24:10","aus",77050,"2019-03-25",-1,"2019"
2019-03-25,"21:44:12","aus",78252,"2019-03-25",-1,"2019"
2019-03-25,"21:49:24","aus",78564,"2019-03-25",-1,"2019"
2019-03-25,"21:54:45","aus",78885,"2019-03-25",-1,"2019"
2019-03-25,"22:04:12","aus",79452,"2019-03-25",-1,"2019"
2019-03-25,"22:47:27","aus",82047,"2019-03-25",-1,"2019"
2019-03-25,"22:47:27","ein",82047,"2019-03-25",1,"2019"
2019-03-25,"22:47:32","aus",82052,"2019-03-25",-1,"2019"
2019-03-25,"23:33:44","aus",84824,"2019-03-25",-1,"2019"
2019-03-25,"23:33:44","ein",84824,"2019-03-25",1,"2019"
2019-03-25,"23:34:22","aus",84862,"2019-03-25",-1,"2019"
2019-03-26,"00:06:16","ein",376,"2019-03-25",1,"2019"
2019-03-26,"00:08:55","aus",535,"2019-03-25",-1,"2019"
2019-03-26,"00:34:31","ein",2071,"2019-03-25",1,"2019"
2019-03-26,"01:24:21","ein",5061,"2019-03-25",1,"2019"
2019-03-26,"01:28:26","ein",5306,"2019-03-25",1,"2019"
2019-03-26,"01:57:36","aus",7056,"2019-03-25",-1,"2019"
2019-03-26,"02:00:59","aus",7259,"2019-03-25",-1,"2019"
2019-03-26,"02:03:36","ein",7416,"2019-03-25",1,"2019"
2019-03-26,"02:03:54","ein",7434,"2019-03-25",1,"2019"
2019-03-26,"02:06:48","aus",7608,"2019-03-25",-1,"2019"
2019-03-26,"02:56:55","aus",10615,"2019-03-25",-1,"2019"
2019-03-26,"06:10:31","ein",22231,"2019-03-25",1,"2019"
2019-03-26,"20:19:12","ein",73152,"2019-03-26",1,"2019"
2019-03-26,"20:23:17","aus",73397,"2019-03-26",-1,"2019"
2019-03-26,"20:32:07","aus",73927,"2019-03-26",-1,"2019"
2019-03-26,"20:36:28","aus",74188,"2019-03-26",-1,"2019"
2019-03-26,"20:38:09","aus",74289,"2019-03-26",-1,"2019"
2019-03-26,"20:53:15","aus",75195,"2019-03-26",-1,"2019"
2019-03-26,"21:29:45","aus",77385,"2019-03-26",-1,"2019"
2019-03-26,"21:30:06","ein",77406,"2019-03-26",1,"2019"
2019-03-26,"21:33:30","ein",77610,"2019-03-26",1,"2019"
2019-03-26,"21:37:27","aus",77847,"2019-03-26",-1,"2019"
2019-03-26,"22:03:55","aus",79435,"2019-03-26",-1,"2019"
2019-03-26,"22:11:11","aus",79871,"2019-03-26",-1,"2019"
2019-03-26,"22:29:07","ein",80947,"2019-03-26",1,"2019"
2019-03-26,"22:45:22","aus",81922,"2019-03-26",-1,"2019"
2019-03-26,"23:22:18","ein",84138,"2019-03-26",1,"2019"
2019-03-26,"23:22:56","ein",84176,"2019-03-26",1,"2019"
2019-03-26,"23:42:12","ein",85332,"2019-03-26",1,"2019"
2019-03-26,"23:55:31","aus",86131,"2019-03-26",-1,"2019"
2019-03-27,"00:35:34","aus",2134,"2019-03-26",-1,"2019"
2019-03-27,"00:58:58","ein",3538,"2019-03-26",1,"2019"
2019-03-27,"01:31:33","aus",5493,"2019-03-26",-1,"2019"
2019-03-27,"01:33:47","aus",5627,"2019-03-26",-1,"2019"
2019-03-27,"01:36:05","ein",5765,"2019-03-26",1,"2019"
2019-03-27,"01:36:33","ein",5793,"2019-03-26",1,"2019"
2019-03-27,"01:38:22","ein",5902,"2019-03-26",1,"2019"
2019-03-27,"01:38:30","aus",5910,"2019-03-26",-1,"2019"
2019-03-27,"01:55:20","aus",6920,"2019-03-26",-1,"2019"
2019-03-27,"02:28:06","ein",8886,"2019-03-26",1,"2019"
2019-03-27,"03:20:07","ein",12007,"2019-03-26",1,"2019"
2019-03-27,"03:27:36","aus",12456,"2019-03-26",-1,"2019"
2019-03-27,"03:38:05","ein",13085,"2019-03-26",1,"2019"
2019-03-27,"04:06:23","aus",14783,"2019-03-26",-1,"2019"
2019-03-27,"20:21:01","aus",73261,"2019-03-27",-1,"2019"
2019-03-27,"20:23:22","aus",73402,"2019-03-27",-1,"2019"
2019-03-27,"20:30:50","aus",73850,"2019-03-27",-1,"2019"
2019-03-27,"20:33:34","ein",74014,"2019-03-27",1,"2019"
2019-03-27,"20:38:03","aus",74283,"2019-03-27",-1,"2019"
2019-03-27,"21:53:49","ein",78829,"2019-03-27",1,"2019"
2019-03-27,"22:53:50","ein",82430,"2019-03-27",1,"2019"
2019-03-27,"23:29:35","aus",84575,"2019-03-27",-1,"2019"
2019-03-27,"23:54:58","ein",86098,"2019-03-27",1,"2019"
2019-03-28,"00:17:39","ein",1059,"2019-03-27",1,"2019"
2019-03-28,"00:26:33","aus",1593,"2019-03-27",-1,"2019"
2019-03-28,"00:34:06","aus",2046,"2019-03-27",-1,"2019"
2019-03-28,"00:59:20","ein",3560,"2019-03-27",1,"2019"
2019-03-28,"01:18:00","aus",4680,"2019-03-27",-1,"2019"
2019-03-28,"02:50:22","ein",10222,"2019-03-27",1,"2019"
2019-03-28,"02:55:30","aus",10530,"2019-03-27",-1,"2019"
2019-03-28,"03:17:45","ein",11865,"2019-03-27",1,"2019"
2019-03-28,"03:28:32","ein",12512,"2019-03-27",1,"2019"
2019-03-28,"03:33:57","ein",12837,"2019-03-27",1,"2019"
2019-03-28,"03:54:32","ein",14072,"2019-03-27",1,"2019"
2019-03-28,"04:00:35","ein",14435,"2019-03-27",1,"2019"
2019-03-28,"04:01:46","aus",14506,"2019-03-27",-1,"2019"
2019-03-28,"04:03:45","aus",14625,"2019-03-27",-1,"2019"
2019-03-28,"04:06:35","ein",14795,"2019-03-27",1,"2019"
2019-03-28,"04:31:54","ein",16314,"2019-03-27",1,"2019"
2019-03-28,"04:35:38","aus",16538,"2019-03-27",-1,"2019"
2019-03-28,"04:59:57","aus",17997,"2019-03-27",-1,"2019"
2019-03-28,"05:14:05","ein",18845,"2019-03-27",1,"2019"
2019-03-28,"05:15:04","aus",18904,"2019-03-27",-1,"2019"
2019-03-28,"05:15:36","ein",18936,"2019-03-27",1,"2019"
2019-03-28,"05:23:02","ein",19382,"2019-03-27",1,"2019"
2019-03-28,"05:26:34","ein",19594,"2019-03-27",1,"2019"
2019-03-28,"05:29:46","ein",19786,"2019-03-27",1,"2019"
2019-03-28,"05:33:06","aus",19986,"2019-03-27",-1,"2019"
2019-03-28,"05:57:35","aus",21455,"2019-03-27",-1,"2019"
2019-03-28,"05:57:43","ein",21463,"2019-03-27",1,"2019"
2019-03-28,"06:07:52","aus",22072,"2019-03-27",-1,"2019"
2019-03-28,"06:08:44","ein",22124,"2019-03-27",1,"2019"
2019-03-28,"20:18:11","aus",73091,"2019-03-28",-1,"2019"
2019-03-28,"20:18:11","ein",73091,"2019-03-28",1,"2019"
2019-03-28,"20:20:29","aus",73229,"2019-03-28",-1,"2019"
2019-03-28,"20:20:43","aus",73243,"2019-03-28",-1,"2019"
2019-03-28,"20:20:44","ein",73244,"2019-03-28",1,"2019"
2019-03-28,"20:21:08","aus",73268,"2019-03-28",-1,"2019"
2019-03-28,"20:26:36","aus",73596,"2019-03-28",-1,"2019"
2019-03-28,"20:26:37","ein",73597,"2019-03-28",1,"2019"
2019-03-28,"20:26:49","aus",73609,"2019-03-28",-1,"2019"
2019-03-28,"20:33:18","ein",73998,"2019-03-28",1,"2019"
2019-03-28,"20:33:18","ein",73998,"2019-03-28",1,"2019"
2019-03-28,"20:33:20","ein",74000,"2019-03-28",1,"2019"
2019-03-28,"20:33:33","aus",74013,"2019-03-28",-1,"2019"
2019-03-28,"20:36:29","aus",74189,"2019-03-28",-1,"2019"
2019-03-28,"20:45:32","aus",74732,"2019-03-28",-1,"2019"
2019-03-28,"20:50:14","aus",75014,"2019-03-28",-1,"2019"
2019-03-28,"20:50:16","ein",75016,"2019-03-28",1,"2019"
2019-03-28,"20:51:52","aus",75112,"2019-03-28",-1,"2019"
2019-03-28,"20:52:27","ein",75147,"2019-03-28",1,"2019"
2019-03-28,"20:53:25","aus",75205,"2019-03-28",-1,"2019"
2019-03-28,"20:56:00","aus",75360,"2019-03-28",-1,"2019"
2019-03-28,"20:56:12","aus",75372,"2019-03-28",-1,"2019"
2019-03-28,"21:57:39","aus",79059,"2019-03-28",-1,"2019"
2019-03-28,"22:29:35","aus",80975,"2019-03-28",-1,"2019"
2019-03-28,"22:31:07","ein",81067,"2019-03-28",1,"2019"
2019-03-28,"22:34:14","ein",81254,"2019-03-28",1,"2019"
2019-03-28,"22:34:50","aus",81290,"2019-03-28",-1,"2019"
2019-03-28,"22:43:10","aus",81790,"2019-03-28",-1,"2019"
2019-03-28,"22:43:32","aus",81812,"2019-03-28",-1,"2019"
2019-03-28,"22:43:32","ein",81812,"2019-03-28",1,"2019"
2019-03-28,"22:43:32","ein",81812,"2019-03-28",1,"2019"
2019-03-28,"22:43:32","aus",81812,"2019-03-28",-1,"2019"
2019-03-28,"23:03:00","aus",82980,"2019-03-28",-1,"2019"
2019-03-28,"23:30:19","ein",84619,"2019-03-28",1,"2019"
2019-03-28,"23:32:15","ein",84735,"2019-03-28",1,"2019"
