Video.files,Date,Time,Event,EventC,VideoC,Innerloop,Accuracy,Week,Site,Date_auto,Time_auto,TimeofYear,pseudodate,pseudoday,flutter error,event missed
snip_2021_04_18_20_58_47_out.mp4,18.4.2021,19:59:10,LS3 Ausflug,-1,-1,0,1,S9,Eldena_L8,18.4.2021,19:59:10,260,18/04/2021,260,0,
snip_2021_04_18_20_58_55_in.mp4,18.4.2021,19:59:18,LS3 Einflug,1,1,0,1,S9,Eldena_L8,18.4.2021,19:59:18,260,18/04/2021,260,0,
snip_2021_04_18_21_11_19_out.mp4,18.4.2021,20:11:42,LS3 Ausflug,-1,-1,0,1,S9,Eldena_L8,18.4.2021,20:11:42,260,18/04/2021,260,0,
snip_2021_04_18_21_12_01_in.mp4,18.4.2021,20:12:24,LS3 Einflug,1,1,0,1,S9,Eldena_L8,18.4.2021,20:12:24,260,18/04/2021,260,0,
snip_2021_04_18_21_16_53_out.mp4,18.4.2021,20:17:16,LS3 Ausflug,-1,-1,0,1,S9,Eldena_L8,18.4.2021,20:17:16,260,18/04/2021,260,0,
snip_2021_04_18_21_17_22_in.mp4,18.4.2021,20:17:44,LS3 Einflug,1,1,0,1,S9,Eldena_L8,18.4.2021,20:17:44,260,18/04/2021,260,0,
snip_2021_04_18_21_42_02_out.mp4,18.4.2021,20:42:25,LS3 Ausflug,-1,-1,0,1,S9,Eldena_L8,18.4.2021,20:42:25,260,18/04/2021,260,0,
snip_2021_04_18_21_42_47_in.mp4,18.4.2021,20:43:10,LS3 Einflug,1,1,0,1,S9,Eldena_L8,18.4.2021,20:43:10,260,18/04/2021,260,0,
,18.4.2021,20:55:06,LS3 Ausflug,-1,-1,0,1,S9,Eldena_L8,18.4.2021,20:55:06,260,18/04/2021,260,0,
snip_2021_04_18_21_54_56_in.mp4,18.4.2021,20:55:20,LS3 Einflug,1,1,0,1,S9,Eldena_L8,18.4.2021,20:55:20,260,18/04/2021,260,0,
snip_2021_04_18_22_00_31_out.mp4,18.4.2021,21:00:54,LS3 Ausflug,-1,-1,0,1,S9,Eldena_L8,18.4.2021,21:00:54,260,18/04/2021,260,0,
snip_2021_04_18_22_01_51_in.mp4,18.4.2021,21:02:15,LS3 Einflug,1,1,0,1,S9,Eldena_L8,18.4.2021,21:02:15,260,18/04/2021,260,0,
snip_2021_04_18_22_12_05_out.mp4,18.4.2021,21:12:28,LS3 Ausflug,-1,-1,0,1,S9,Eldena_L8,18.4.2021,21:12:28,260,18/04/2021,260,0,
snip_2021_04_18_22_12_18_in.mp4,18.4.2021,21:12:41,LS3 Einflug,1,1,0,1,S9,Eldena_L8,18.4.2021,21:12:41,260,18/04/2021,260,0,
snip_2021_04_18_22_19_11_out.mp4,18.4.2021,21:19:35,LS3 Ausflug,-1,-1,0,1,S9,Eldena_L8,18.4.2021,21:19:35,260,18/04/2021,260,0,
snip_2021_04_18_22_19_23_in.mp4,18.4.2021,21:19:47,LS3 Einflug,1,1,0,1,S9,Eldena_L8,18.4.2021,21:19:47,260,18/04/2021,260,0,
snip_2021_04_18_22_20_36_out.mp4,18.4.2021,21:21:00,LS3 Ausflug,-1,-1,0,1,S9,Eldena_L8,18.4.2021,21:21:00,260,18/04/2021,260,0,
snip_2021_04_18_22_27_28_out.mp4,18.4.2021,21:27:52,LS3 Ausflug,-1,-1,0,1,S9,Eldena_L8,18.4.2021,21:27:52,260,18/04/2021,260,0,
snip_2021_04_18_22_27_47_in.mp4,18.4.2021,21:28:10,LS3 Einflug,1,1,0,1,S9,Eldena_L8,18.4.2021,21:28:10,260,18/04/2021,260,0,
,18.4.2021,21:33:56,LS3 Ausflug,-1,-1,0,1,S9,Eldena_L8,18.4.2021,21:33:56,260,18/04/2021,260,0,
,18.4.2021,21:34:08,LS3 Einflug,1,1,0,1,S9,Eldena_L8,18.4.2021,21:34:08,260,18/04/2021,260,0,
,18.4.2021,21:38:01,LS3 Ausflug,-1,-1,0,1,S9,Eldena_L8,18.4.2021,21:38:01,260,18/04/2021,260,0,
,18.4.2021,21:38:11,LS3 Einflug,1,1,0,1,S9,Eldena_L8,18.4.2021,21:38:11,260,18/04/2021,260,0,
,18.4.2021,21:45:02,LS3 Ausflug,-1,-1,0,1,S9,Eldena_L8,18.4.2021,21:45:02,260,18/04/2021,260,0,
,18.4.2021,21:45:23,LS3 Einflug,1,1,0,1,S9,Eldena_L8,18.4.2021,21:45:23,260,18/04/2021,260,0,
,18.4.2021,21:49:16,LS3 Ausflug,-1,-1,0,1,S9,Eldena_L8,18.4.2021,21:49:16,260,18/04/2021,260,0,
,18.4.2021,21:50:57,LS3 Einflug,1,1,0,1,S9,Eldena_L8,18.4.2021,21:50:57,260,18/04/2021,260,0,
snip_2021_04_18_22_54_16_out.mp4,18.4.2021,21:54:40,LS3 Ausflug,-1,-1,0,1,S9,Eldena_L8,18.4.2021,21:54:40,260,18/04/2021,260,0,
snip_2021_04_18_22_54_29_in.mp4,18.4.2021,21:54:53,LS3 Einflug,1,1,0,1,S9,Eldena_L8,18.4.2021,21:54:53,260,18/04/2021,260,0,
snip_2021_04_18_23_07_52_out.mp4,18.4.2021,22:08:15,LS3 Ausflug,-1,-1,0,1,S9,Eldena_L8,18.4.2021,22:08:15,260,18/04/2021,260,0,
snip_2021_04_18_23_08_29_in.mp4,18.4.2021,22:08:53,LS3 Einflug,1,1,0,1,S9,Eldena_L8,18.4.2021,22:08:53,260,18/04/2021,260,0,
snip_2021_04_18_23_13_08_out.mp4,18.4.2021,22:13:32,LS3 Ausflug,-1,-1,0,1,S9,Eldena_L8,18.4.2021,22:13:32,260,18/04/2021,260,0,
snip_2021_04_18_23_13_13_in.mp4,18.4.2021,22:13:36,LS3 Einflug,1,1,0,1,S9,Eldena_L8,18.4.2021,22:13:36,260,18/04/2021,260,0,
snip_2021_04_18_23_19_16_in.mp4,18.4.2021,22:19:40,LS3 Einflug,1,1,0,1,S9,Eldena_L8,18.4.2021,22:19:40,260,18/04/2021,260,0,
snip_2021_04_18_23_22_43_in.mp4,18.4.2021,22:23:06,LS3 Einflug,1,1,0,1,S9,Eldena_L8,18.4.2021,22:23:06,260,18/04/2021,260,1,-1
snip_2021_04_18_23_29_17_in.mp4,18.4.2021,22:29:41,LS3 Einflug,1,1,0,1,S9,Eldena_L8,18.4.2021,22:29:41,260,18/04/2021,260,0,
snip_2021_04_18_23_31_25_out.mp4,18.4.2021,22:31:49,LS3 Ausflug,-1,-1,0,1,S9,Eldena_L8,18.4.2021,22:31:49,260,18/04/2021,260,0,
snip_2021_04_19_01_08_26_out.mp4,19.4.2021,0:08:50,LS3 Ausflug,-1,-1,0,1,S9,Eldena_L8,19.4.2021,0:08:50,261,18/04/2021,260,0,
snip_2021_04_19_01_43_08_out.mp4,19.4.2021,0:43:33,LS3 Ausflug,-1,-1,0,1,S9,Eldena_L8,19.4.2021,0:43:33,261,18/04/2021,260,0,
snip_2021_04_19_02_35_54_out.mp4,19.4.2021,1:36:19,LS3 Ausflug,-1,-1,0,1,S9,Eldena_L8,19.4.2021,1:36:19,261,18/04/2021,260,0,
,19.4.2021,11:36:52,LS3 Einflug,NA,NA,NA,NA,S9,Eldena_L8,19.4.2021,11:36:52,261,18/04/2021,260,0,
,19.4.2021,11:36:54,LS3 Einflug,NA,NA,NA,NA,S9,Eldena_L8,19.4.2021,11:36:54,261,18/04/2021,260,0,
,19.4.2021,11:38:23,LS3 Einflug,NA,NA,NA,NA,S9,Eldena_L8,19.4.2021,11:38:23,261,18/04/2021,260,0,
,19.4.2021,11:43:04,LS3 Einflug,NA,NA,NA,NA,S9,Eldena_L8,19.4.2021,11:43:04,261,18/04/2021,260,0,
,19.4.2021,11:43:19,LS3 Ausflug,NA,NA,NA,NA,S9,Eldena_L8,19.4.2021,11:43:19,261,18/04/2021,260,0,
,19.4.2021,11:43:22,LS3 Einflug,NA,NA,NA,NA,S9,Eldena_L8,19.4.2021,11:43:22,261,18/04/2021,260,0,
,19.4.2021,11:43:41,LS3 Einflug,NA,NA,NA,NA,S9,Eldena_L8,19.4.2021,11:43:41,261,18/04/2021,260,0,
,19.4.2021,11:43:50,LS3 Ausflug,NA,NA,NA,NA,S9,Eldena_L8,19.4.2021,11:43:50,261,18/04/2021,260,0,
,19.4.2021,16:23:19,LS3 Einflug,NA,NA,NA,NA,S9,Eldena_L8,19.4.2021,16:23:19,261,19/04/2021,261,0,
,19.4.2021,16:23:46,LS3 Einflug,NA,NA,NA,NA,S9,Eldena_L8,19.4.2021,16:23:46,261,19/04/2021,261,0,
,19.4.2021,16:24:49,LS3 Ausflug,NA,NA,NA,NA,S9,Eldena_L8,19.4.2021,16:24:49,261,19/04/2021,261,0,
snip_2021_04_19_22_34_24_out.mp4,19.4.2021,21:34:55,LS3 Ausflug,-1,-1,0,1,S9,Eldena_L8,19.4.2021,21:34:55,261,19/04/2021,261,0,
snip_2021_04_19_22_34_25_out.mp4,19.4.2021,21:34:56,LS3 Ausflug,-1,-1,0,1,S9,Eldena_L8,19.4.2021,21:34:56,261,19/04/2021,261,0,
snip_2021_04_19_22_57_52_out.mp4,19.4.2021,21:58:23,LS3 Ausflug,-1,-1,0,1,S9,Eldena_L8,19.4.2021,21:58:23,261,19/04/2021,261,0,
snip_2021_04_20_00_29_35_out.mp4,19.4.2021,23:30:06,LS3 Ausflug,-1,-1,0,1,S9,Eldena_L8,19.4.2021,23:30:06,261,19/04/2021,261,0,
snip_2021_04_20_00_29_40_in.mp4,19.4.2021,23:30:11,LS3 Einflug,1,1,0,1,S9,Eldena_L8,19.4.2021,23:30:11,261,19/04/2021,261,0,
snip_2021_04_20_02_28_51_in.mp4,20.4.2021,1:29:23,LS3 Einflug,1,1,0,1,S9,Eldena_L8,20.4.2021,1:29:23,262,19/04/2021,261,0,
,20.4.2021,15:47:55,LS3 Einflug,NA,NA,NA,NA,S9,Eldena_L8,20.4.2021,15:47:55,262,20/04/2021,262,0,
,20.4.2021,15:48:26,LS3 Ausflug,NA,NA,NA,NA,S9,Eldena_L8,20.4.2021,15:48:26,262,20/04/2021,262,0,
snip_2021_04_20_21_09_35_out.mp4,20.4.2021,20:10:13,LS3 Ausflug,-1,-1,0,1,S9,Eldena_L8,20.4.2021,20:10:13,262,20/04/2021,262,0,
snip_2021_04_20_21_42_10_out.mp4,20.4.2021,20:42:49,LS3 Ausflug,-1,-1,0,1,S9,Eldena_L8,20.4.2021,20:42:49,262,20/04/2021,262,0,
snip_2021_04_20_23_22_44_in.mp4,20.4.2021,22:23:22,LS3 Einflug,1,1,0,1,S9,Eldena_L8,20.4.2021,22:23:22,262,20/04/2021,262,0,
snip_2021_04_20_23_39_03_out.mp4,20.4.2021,22:39:41,LS3 Ausflug,-1,-1,0,1,S9,Eldena_L8,20.4.2021,22:39:41,262,20/04/2021,262,0,
snip_2021_04_21_02_38_56_in.mp4,21.4.2021,1:39:35,LS3 Einflug,1,1,0,1,S9,Eldena_L8,21.4.2021,1:39:35,263,20/04/2021,262,0,
snip_2021_04_21_02_40_45_out.mp4,21.4.2021,1:41:24,LS3 Ausflug,-1,-1,0,1,S9,Eldena_L8,21.4.2021,1:41:24,263,20/04/2021,262,0,
snip_2021_04_21_03_27_54_out.mp4,21.4.2021,2:28:34,LS3 Ausflug,-1,-1,0,1,S9,Eldena_L8,21.4.2021,2:28:34,263,20/04/2021,262,0,
snip_2021_04_21_21_44_01_in.mp4,21.4.2021,20:44:46,LS3 Einflug,1,1,0,1,S9,Eldena_L8,21.4.2021,20:44:46,263,21/04/2021,263,0,
snip_2021_04_21_21_50_54_in.mp4,21.4.2021,20:51:39,LS3 Einflug,1,1,0,1,S9,Eldena_L8,21.4.2021,20:51:39,263,21/04/2021,263,0,
snip_2021_04_21_22_09_32_in.mp4,21.4.2021,21:10:17,LS3 Einflug,1,1,0,1,S9,Eldena_L8,21.4.2021,21:10:17,263,21/04/2021,263,0,
snip_2021_04_21_22_34_23_out.mp4,21.4.2021,21:35:09,LS3 Ausflug,-1,-1,0,1,S9,Eldena_L8,21.4.2021,21:35:09,263,21/04/2021,263,0,
snip_2021_04_21_23_46_04_out.mp4,21.4.2021,22:46:51,LS3 Ausflug,-1,-1,0,1,S9,Eldena_L8,21.4.2021,22:46:51,263,21/04/2021,263,0,
snip_2021_04_21_23_58_45_out.mp4,21.4.2021,22:59:31,LS3 Ausflug,-1,-1,0,1,S9,Eldena_L8,21.4.2021,22:59:31,263,21/04/2021,263,0,
snip_2021_04_22_00_13_49_out.mp4,21.4.2021,23:14:35,LS3 Ausflug,-1,-1,0,1,S9,Eldena_L8,21.4.2021,23:14:35,263,21/04/2021,263,0,
snip_2021_04_22_01_29_16_in.mp4,22.4.2021,0:30:03,LS3 Einflug,1,1,0,1,S9,Eldena_L8,22.4.2021,0:30:03,264,21/04/2021,263,0,
snip_2021_04_22_01_33_01_out.mp4,22.4.2021,0:33:48,LS3 Ausflug,-1,-1,0,1,S9,Eldena_L8,22.4.2021,0:33:48,264,21/04/2021,263,0,
,22.4.2021,20:40:10,LS3 Ausflug,-1,-1,0,1,S9,Eldena_L8,22.4.2021,20:40:10,264,22/04/2021,264,1,1
snip_2021_04_22_22_00_32_out.mp4,22.4.2021,21:01:24,LS3 Ausflug,-1,-1,0,1,S9,Eldena_L8,22.4.2021,21:01:24,264,22/04/2021,264,0,
snip_2021_04_22_22_53_06_in.mp4,22.4.2021,21:53:59,LS3 Einflug,1,1,0,1,S9,Eldena_L8,22.4.2021,21:53:59,264,22/04/2021,264,0,
,23.4.2021,10:01:49,LS3 Einflug,NA,NA,NA,NA,S10,Eldena_L8,23.4.2021,10:01:49,265,22/04/2021,264,0,
,23.4.2021,10:01:57,LS3 Einflug,NA,NA,NA,NA,S10,Eldena_L8,23.4.2021,10:01:57,265,22/04/2021,264,0,
,23.4.2021,10:02:33,LS3 Einflug,NA,NA,NA,NA,S10,Eldena_L8,23.4.2021,10:02:33,265,22/04/2021,264,0,
,23.4.2021,10:02:40,LS3 Ausflug,NA,NA,NA,NA,S10,Eldena_L8,23.4.2021,10:02:40,265,22/04/2021,264,0,
snip_2021_04_23_22_43_53_out.mp4,23.4.2021,21:44:03,LS3 Ausflug,-1,-1,0,1,S10,Eldena_L8,23.4.2021,21:44:03,265,23/04/2021,265,0,
snip_2021_04_24_21_38_46_out.mp4,24.4.2021,20:39:03,LS3 Ausflug,-1,-1,0,1,S10,Eldena_L8,24.4.2021,20:39:03,266,24/04/2021,266,0,
snip_2021_04_25_21_58_36_out.mp4,25.4.2021,20:59:00,LS3 Ausflug,-1,-1,0,1,S10,Eldena_L8,25.4.2021,20:59:00,267,25/04/2021,267,0,
snip_2021_04_25_21_59_17_in.mp4,25.4.2021,20:59:41,LS3 Einflug,1,1,0,1,S10,Eldena_L8,25.4.2021,20:59:41,267,25/04/2021,267,0,
,26.4.2021,10:34:36,LS3 Einflug,NA,NA,NA,NA,S10,Eldena_L8,26.4.2021,10:34:36,268,25/04/2021,267,0,
snip_2021_04_28_22_25_00_out.mp4,28.4.2021,21:25:47,LS3 Ausflug,-1,-1,0,1,S10,Eldena_L8,28.4.2021,21:25:47,270,28/04/2021,270,0,
snip_2021_04_28_22_57_36_out.mp4,28.4.2021,21:58:23,LS3 Ausflug,-1,-1,0,1,S10,Eldena_L8,28.4.2021,21:58:23,270,28/04/2021,270,0,
snip_2021_04_28_22_57_39_in.mp4,28.4.2021,21:58:26,LS3 Einflug,1,1,0,1,S10,Eldena_L8,28.4.2021,21:58:26,270,28/04/2021,270,0,
snip_2021_04_30_01_19_21_out.mp4,30.4.2021,0:20:17,LS3 Ausflug,-1,-1,0,1,S10,Eldena_L8,30.4.2021,0:20:17,272,29/04/2021,271,0,
snip_2021_04_30_02_12_44_out.mp4,30.4.2021,1:13:39,LS3 Ausflug,-1,-1,0,1,S10,Eldena_L8,30.4.2021,1:13:39,272,29/04/2021,271,0,
snip_2021_04_30_02_12_48_in.mp4,30.4.2021,1:13:43,LS3 Einflug,1,1,0,1,S10,Eldena_L8,30.4.2021,1:13:43,272,29/04/2021,271,0,
snip_2021_04_30_02_12_51_out.mp4,30.4.2021,1:13:46,LS3 Ausflug,-1,-1,0,1,S10,Eldena_L8,30.4.2021,1:13:46,272,29/04/2021,271,0,
snip_2021_04_30_02_13_09_out.mp4,30.4.2021,1:14:04,LS3 Ausflug,-1,-1,0,1,S10,Eldena_L8,30.4.2021,1:14:04,272,29/04/2021,271,1,1
snip_2021_04_30_02_13_29_in.mp4,30.4.2021,1:14:24,LS3 Einflug,1,1,0,1,S10,Eldena_L8,30.4.2021,1:14:24,272,29/04/2021,271,0,
snip_2021_04_30_03_17_27_out.mp4,30.4.2021,2:18:23,LS3 Ausflug,-1,-1,0,1,S10,Eldena_L8,30.4.2021,2:18:23,272,29/04/2021,271,0,
snip_2021_04_30_21_38_54_out.mp4,30.4.2021,20:39:05,LS3 Ausflug,-1,-1,0,1,S11,Eldena_L8,30.4.2021,20:39:05,272,30/04/2021,272,0,
snip_2021_04_30_21_45_28_out.mp4,30.4.2021,20:45:40,LS3 Ausflug,-1,-1,0,1,S11,Eldena_L8,30.4.2021,20:45:40,272,30/04/2021,272,0,
snip_2021_04_30_21_45_46_in.mp4,30.4.2021,20:45:56,LS3 Einflug,1,1,0,1,S11,Eldena_L8,30.4.2021,20:45:56,272,30/04/2021,272,0,
snip_2021_04_30_22_10_00_out.mp4,30.4.2021,21:10:11,LS3 Ausflug,-1,-1,0,1,S11,Eldena_L8,30.4.2021,21:10:11,272,30/04/2021,272,0,
snip_2021_05_01_00_20_05_out.mp4,30.4.2021,23:20:17,LS3 Ausflug,-1,-1,0,1,S11,Eldena_L8,30.4.2021,23:20:17,272,30/04/2021,272,0,
,30.4.2021,23:20:46,LS3 Einflug,1,1,0,1,S11,Eldena_L8,30.4.2021,23:20:46,272,30/04/2021,272,0,
snip_2021_05_04_22_51_32_out.mp4,4.5.2021,21:52:14,LS3 Ausflug,-1,-1,0,1,S11,Eldena_L8,4.5.2021,21:52:14,276,04/05/2021,276,0,
snip_2021_05_05_00_02_50_out.mp4,4.5.2021,23:03:31,LS3 Ausflug,-1,-1,0,1,S11,Eldena_L8,4.5.2021,23:03:31,276,04/05/2021,276,0,
,9.5.2021,17:55:59,LS3 Einflug,NA,NA,NA,NA,S12,Eldena_L8,9.5.2021,17:55:59,281,09/05/2021,281,0,
,9.5.2021,17:56:15,LS3 Ausflug,NA,NA,NA,NA,S12,Eldena_L8,9.5.2021,17:56:15,281,09/05/2021,281,0,
snip_2021_05_09_21_37_22_out.mp4,9.5.2021,20:37:51,LS3 Ausflug,-1,-1,0,1,S12,Eldena_L8,9.5.2021,20:37:51,281,09/05/2021,281,0,
,10.5.2021,17:22:25,LS3 Einflug,NA,NA,NA,NA,S12,Eldena_L8,10.5.2021,17:22:25,282,10/05/2021,282,0,
,10.5.2021,17:48:06,LS3 Einflug,NA,NA,NA,NA,S12,Eldena_L8,10.5.2021,17:48:06,282,10/05/2021,282,0,
,10.5.2021,17:48:54,LS3 Ausflug,NA,NA,NA,NA,S12,Eldena_L8,10.5.2021,17:48:54,282,10/05/2021,282,0,
,11.5.2021,14:52:20,LS3 Einflug,NA,NA,NA,NA,S12,Eldena_L8,11.5.2021,14:52:20,283,11/05/2021,283,0,
,11.5.2021,14:53:48,LS3 Ausflug,NA,NA,NA,NA,S12,Eldena_L8,11.5.2021,14:53:48,283,11/05/2021,283,0,
snip_2021_05_13_01_42_07_in.mp4,13.5.2021,0:42:59,LS3 Einflug,1,1,0,1,S12,Eldena_L8,13.5.2021,0:42:59,285,12/05/2021,284,0,
snip_2021_05_13_22_19_33_out.mp4,13.5.2021,21:20:31,LS3 Ausflug,-1,-1,0,1,S12,Eldena_L8,13.5.2021,21:20:31,285,13/05/2021,285,0,
snip_2021_05_14_01_13_07_out.mp4,14.5.2021,0:14:06,LS3 Ausflug,-1,-1,0,1,S12,Eldena_L8,14.5.2021,0:14:06,286,13/05/2021,285,0,
snip_2021_05_14_01_13_31_in.mp4,14.5.2021,0:14:30,LS3 Einflug,1,1,0,1,S12,Eldena_L8,14.5.2021,0:14:30,286,13/05/2021,285,0,
snip_2021_05_14_01_34_06_out.mp4,14.5.2021,0:35:05,LS3 Ausflug,-1,-1,0,1,S12,Eldena_L8,14.5.2021,0:35:05,286,13/05/2021,285,0,
snip_2021_05_14_01_34_16_in.mp4,14.5.2021,0:35:15,LS3 Einflug,1,1,0,1,S12,Eldena_L8,14.5.2021,0:35:15,286,13/05/2021,285,0,
snip_2021_05_14_02_09_45_in.mp4,14.5.2021,1:10:45,LS3 Einflug,1,1,0,1,S12,Eldena_L8,14.5.2021,1:10:45,286,13/05/2021,285,0,
snip_2021_05_14_02_27_48_in.mp4,14.5.2021,1:28:47,LS3 Einflug,1,1,0,1,S12,Eldena_L8,14.5.2021,1:28:47,286,13/05/2021,285,0,
snip_2021_05_14_02_31_39_out.mp4,14.5.2021,1:32:40,LS3 Ausflug,-1,-1,0,1,S12,Eldena_L8,14.5.2021,1:32:40,286,13/05/2021,285,0,
snip_2021_05_14_04_16_44_out.mp4,14.5.2021,3:17:45,LS3 Ausflug,-1,-1,0,1,S12,Eldena_L8,14.5.2021,3:17:45,286,13/05/2021,285,0,
snip_2021_05_14_04_16_48_in.mp4,14.5.2021,3:17:49,LS3 Einflug,1,1,0,1,S12,Eldena_L8,14.5.2021,3:17:49,286,13/05/2021,285,0,
,14.5.2021,9:09:43,LS3 Einflug,NA,NA,NA,NA,S13,Eldena_L8,14.5.2021,9:09:43,286,13/05/2021,285,0,
,14.5.2021,9:09:59,LS3 Ausflug,NA,NA,NA,NA,S13,Eldena_L8,14.5.2021,9:09:59,286,13/05/2021,285,0,
snip_2021_05_14_21_48_28_out.mp4,14.5.2021,20:48:42,LS3 Ausflug,-1,-1,0,1,S13,Eldena_L8,14.5.2021,20:48:42,286,14/05/2021,286,0,
snip_2021_05_14_21_55_10_in.mp4,14.5.2021,20:55:24,LS3 Einflug,1,1,0,1,S13,Eldena_L8,14.5.2021,20:55:24,286,14/05/2021,286,0,
snip_2021_05_14_22_11_26_out.mp4,14.5.2021,21:11:41,LS3 Ausflug,-1,-1,0,1,S13,Eldena_L8,14.5.2021,21:11:41,286,14/05/2021,286,0,
snip_2021_05_14_22_33_53_out.mp4,14.5.2021,21:34:08,LS3 Ausflug,-1,-1,0,1,S13,Eldena_L8,14.5.2021,21:34:08,286,14/05/2021,286,0,
snip_2021_05_14_22_38_20_out.mp4,14.5.2021,21:38:35,LS3 Ausflug,-1,-1,0,1,S13,Eldena_L8,14.5.2021,21:38:35,286,14/05/2021,286,0,
snip_2021_05_15_00_00_42_in.mp4,14.5.2021,23:00:57,LS3 Einflug,1,1,0,1,S13,Eldena_L8,14.5.2021,23:00:57,286,14/05/2021,286,0,
snip_2021_05_15_03_07_02_out.mp4,15.5.2021,2:07:18,LS3 Ausflug,-1,-1,0,1,S13,Eldena_L8,15.5.2021,2:07:18,287,14/05/2021,286,0,
snip_2021_05_16_00_12_38_in.mp4,15.5.2021,23:13:00,LS3 Einflug,1,1,0,1,S13,Eldena_L8,15.5.2021,23:13:00,287,15/05/2021,287,0,
,16.5.2021,20:24:41,LS3 Ausflug,-1,0,0,0,S13,Eldena_L8,16.5.2021,20:24:41,288,16/05/2021,288,0,
snip_2021_05_17_01_07_07_in.mp4,17.5.2021,0:07:37,LS3 Einflug,1,1,0,1,S13,Eldena_L8,17.5.2021,0:07:37,289,16/05/2021,288,0,
snip_2021_05_17_02_30_28_in.mp4,17.5.2021,1:30:59,LS3 Einflug,1,1,0,1,S13,Eldena_L8,17.5.2021,1:30:59,289,16/05/2021,288,0,
snip_2021_05_17_02_32_05_in.mp4,17.5.2021,1:32:36,LS3 Einflug,1,1,0,1,S13,Eldena_L8,17.5.2021,1:32:36,289,16/05/2021,288,0,
snip_2021_05_17_03_06_52_out.mp4,17.5.2021,2:07:23,LS3 Einflug,1,1,0,1,S13,Eldena_L8,17.5.2021,2:07:23,289,16/05/2021,288,0,
snip_2021_05_17_03_09_41_out.mp4,17.5.2021,2:10:12,LS3 Ausflug,-1,-1,0,1,S13,Eldena_L8,17.5.2021,2:10:12,289,16/05/2021,288,0,
snip_2021_05_17_03_11_10_out.mp4,17.5.2021,2:11:41,LS3 Ausflug,-1,-1,0,1,S13,Eldena_L8,17.5.2021,2:11:41,289,16/05/2021,288,0,
snip_2021_05_17_21_54_39_in.mp4,17.5.2021,20:55:16,LS3 Einflug,1,1,0,1,S13,Eldena_L8,17.5.2021,20:55:16,289,17/05/2021,289,0,
snip_2021_05_17_23_19_20_out.mp4,17.5.2021,22:19:58,LS3 Ausflug,-1,-1,0,1,S13,Eldena_L8,17.5.2021,22:19:58,289,17/05/2021,289,0,
snip_2021_05_17_23_33_08_out.mp4,17.5.2021,22:33:45,LS3 Ausflug,-1,-1,0,1,S13,Eldena_L8,17.5.2021,22:33:45,289,17/05/2021,289,0,
snip_2021_05_18_01_03_41_in.mp4,18.5.2021,0:04:19,LS3 Einflug,1,1,0,1,S13,Eldena_L8,18.5.2021,0:04:19,290,17/05/2021,289,0,
snip_2021_05_18_01_11_22_in.mp4,18.5.2021,0:12:00,LS3 Einflug,1,1,0,1,S13,Eldena_L8,18.5.2021,0:12:00,290,17/05/2021,289,0,
snip_2021_05_18_01_20_07_in.mp4,18.5.2021,0:20:45,LS3 Einflug,1,1,0,1,S13,Eldena_L8,18.5.2021,0:20:45,290,17/05/2021,289,0,
snip_2021_05_18_01_51_51_out.mp4,18.5.2021,0:52:30,LS3 Ausflug,-1,-1,0,1,S13,Eldena_L8,18.5.2021,0:52:30,290,17/05/2021,289,0,
snip_2021_05_18_02_55_15_in.mp4,18.5.2021,1:55:53,LS3 Einflug,1,1,0,1,S13,Eldena_L8,18.5.2021,1:55:53,290,17/05/2021,289,0,
snip_2021_05_18_03_27_04_in.mp4,18.5.2021,2:27:43,LS3 Einflug,1,1,0,1,S13,Eldena_L8,18.5.2021,2:27:43,290,17/05/2021,289,0,
snip_2021_05_18_03_37_55_out.mp4,18.5.2021,2:38:34,LS3 Ausflug,-1,-1,0,1,S13,Eldena_L8,18.5.2021,2:38:34,290,17/05/2021,289,0,
snip_2021_05_18_03_41_02_out.mp4,18.5.2021,2:41:40,LS3 Ausflug,-1,-1,0,1,S13,Eldena_L8,18.5.2021,2:41:40,290,17/05/2021,289,0,
,18.5.2021,9:59:46,LS3 Einflug,NA,NA,NA,NA,S13,Eldena_L8,18.5.2021,9:59:46,290,17/05/2021,289,0,
,18.5.2021,9:59:46,LS3 Einflug,NA,NA,NA,NA,S13,Eldena_L8,18.5.2021,9:59:46,290,17/05/2021,289,0,
,18.5.2021,9:59:57,LS3 Ausflug,NA,NA,NA,NA,S13,Eldena_L8,18.5.2021,9:59:57,290,17/05/2021,289,0,
snip_2021_05_18_22_25_09_out.mp4,18.5.2021,21:25:54,LS3 Ausflug,-1,-1,0,1,S13,Eldena_L8,18.5.2021,21:25:54,290,18/05/2021,290,0,
snip_2021_05_18_22_40_48_out.mp4,18.5.2021,21:41:33,LS3 Ausflug,-1,-1,0,1,S13,Eldena_L8,18.5.2021,21:41:33,290,18/05/2021,290,0,
snip_2021_05_18_22_53_31_out.mp4,18.5.2021,21:54:16,LS3 Ausflug,-1,-1,0,1,S13,Eldena_L8,18.5.2021,21:54:16,290,18/05/2021,290,0,
snip_2021_05_18_22_58_52_out.mp4,18.5.2021,21:59:37,LS3 Ausflug,-1,-1,0,1,S13,Eldena_L8,18.5.2021,21:59:37,290,18/05/2021,290,0,
snip_2021_05_18_23_24_17_out.mp4,18.5.2021,22:25:02,LS3 Ausflug,-1,-1,0,1,S13,Eldena_L8,18.5.2021,22:25:02,290,18/05/2021,290,0,
