"Video.file","Date","Time","Event","EventC","VideoC","Notes","X","Innerloop","Accuracy","Week","Site","Date_auto","Time_auto","TimeofYear","pseudodate","pseudoday"
"","","","",0,1,NA,NA,1,0,"A3","Anklam","15.8.2020","1:44:14",14,"14/08/2020",13
"snip_2020_08_15_02_48_56_in.mp4","15.8.2020","1:49:00","LS1 Einflug",1,1,NA,NA,0,1,"A3","Anklam","15.8.2020","1:49:00",14,"14/08/2020",13
"snip_2020_08_15_02_54_48_in.mp4","15.8.2020","1:54:52","LS1 Einflug",1,1,NA,NA,0,1,"A3","Anklam","15.8.2020","1:54:52",14,"14/08/2020",13
"snip_2020_08_15_02_56_08_in.mp4","15.8.2020","1:56:12","LS1 Einflug",1,1,NA,NA,0,1,"A3","Anklam","15.8.2020","1:56:12",14,"14/08/2020",13
"snip_2020_08_15_03_02_57_in.mp4","15.8.2020","2:03:00","LS1 Einflug",1,1,NA,NA,0,1,"A3","Anklam","15.8.2020","2:03:00",14,"14/08/2020",13
"snip_2020_08_15_03_06_54_in.mp4","15.8.2020","2:06:58","LS1 Einflug",1,1,NA,NA,0,1,"A3","Anklam","15.8.2020","2:06:58",14,"14/08/2020",13
"snip_2020_08_15_03_07_56_out.mp4","15.8.2020","2:08:00","LS1 Ausflug",-1,-1,NA,NA,0,1,"A3","Anklam","15.8.2020","2:08:00",14,"14/08/2020",13
"snip_2020_08_15_03_09_11_in.mp4","15.8.2020","2:09:15","LS1 Einflug",1,1,NA,NA,0,1,"A3","Anklam","15.8.2020","2:09:15",14,"14/08/2020",13
"snip_2020_08_15_03_14_19_out.mp4","15.8.2020","2:14:23","LS1 Ausflug",-1,-1,NA,NA,0,1,"A3","Anklam","15.8.2020","2:14:23",14,"14/08/2020",13
"snip_2020_08_15_03_14_57_out.mp4","15.8.2020","2:15:01","LS1 Ausflug",-1,-1,NA,NA,0,1,"A3","Anklam","15.8.2020","2:15:01",14,"14/08/2020",13
"snip_2020_08_15_03_25_08_in.mp4","15.8.2020","2:25:12","LS1 Einflug",1,1,NA,NA,0,1,"A3","Anklam","15.8.2020","2:25:12",14,"14/08/2020",13
"snip_2020_08_15_03_27_34_in.mp4","15.8.2020","2:27:38","LS1 Einflug",1,1,NA,NA,0,1,"A3","Anklam","15.8.2020","2:27:38",14,"14/08/2020",13
"snip_2020_08_15_03_30_07_out.mp4","15.8.2020","2:30:11","LS1 Ausflug",-1,-1,NA,NA,0,1,"A3","Anklam","15.8.2020","2:30:11",14,"14/08/2020",13
"snip_2020_08_15_03_39_04_out.mp4","15.8.2020","2:39:07","LS1 Ausflug",-1,-1,NA,NA,0,1,"A3","Anklam","15.8.2020","2:39:07",14,"14/08/2020",13
"snip_2020_08_15_03_42_41_in.mp4","15.8.2020","2:42:45","LS1 Einflug",1,1,NA,NA,0,1,"A3","Anklam","15.8.2020","2:42:45",14,"14/08/2020",13
"snip_2020_08_15_03_46_41_in.mp4","15.8.2020","2:46:45","LS1 Einflug",1,1,NA,NA,0,1,"A3","Anklam","15.8.2020","2:46:45",14,"14/08/2020",13
"snip_2020_08_15_03_49_53_in.mp4","15.8.2020","2:49:56","LS1 Einflug",1,1,NA,NA,0,1,"A3","Anklam","15.8.2020","2:49:56",14,"14/08/2020",13
"snip_2020_08_15_03_56_28_out.mp4","15.8.2020","2:56:32","LS1 Ausflug",-1,-1,NA,NA,0,1,"A3","Anklam","15.8.2020","2:56:32",14,"14/08/2020",13
"snip_2020_08_15_04_00_50_out.mp4","15.8.2020","3:00:54","LS1 Ausflug",-1,-1,NA,NA,0,1,"A3","Anklam","15.8.2020","3:00:54",14,"14/08/2020",13
"snip_2020_08_15_04_06_11_in.mp4","15.8.2020","3:06:15","LS1 Einflug",1,1,NA,NA,0,1,"A3","Anklam","15.8.2020","3:06:15",14,"14/08/2020",13
"snip_2020_08_15_04_06_34_in.mp4","15.8.2020","3:06:38","LS1 Einflug",1,1,NA,NA,0,1,"A3","Anklam","15.8.2020","3:06:38",14,"14/08/2020",13
"snip_2020_08_15_04_18_29_out.mp4","15.8.2020","3:18:33","LS1 Ausflug",-1,-1,NA,NA,0,1,"A3","Anklam","15.8.2020","3:18:33",14,"14/08/2020",13
"snip_2020_08_15_04_24_20_in.mp4","15.8.2020","3:24:24","LS1 Einflug",0,-1,NA,NA,1,0,"A3","Anklam","15.8.2020","3:24:24",14,"14/08/2020",13
"","","","",1,1,NA,NA,1,1,"A3","Anklam","15.8.2020","3:24:24",14,"14/08/2020",13
"snip_2020_08_15_04_24_37_in.mp4","15.8.2020","3:24:42","LS1 Einflug",1,1,NA,NA,0,1,"A3","Anklam","15.8.2020","3:24:42",14,"14/08/2020",13
"snip_2020_08_15_04_25_45_in.mp4","15.8.2020","3:25:50","LS1 Einflug",1,1,NA,NA,0,1,"A3","Anklam","15.8.2020","3:25:50",14,"14/08/2020",13
"snip_2020_08_15_04_25_55_in.mp4","15.8.2020","3:25:59","LS1 Einflug",1,1,NA,NA,0,1,"A3","Anklam","15.8.2020","3:25:59",14,"14/08/2020",13
"snip_2020_08_15_04_28_53_in.mp4","15.8.2020","3:28:58","LS1 Einflug",1,1,NA,NA,0,1,"A3","Anklam","15.8.2020","3:28:58",14,"14/08/2020",13
"snip_2020_08_15_04_41_15_out.mp4","15.8.2020","3:41:20","LS1 Ausflug",-1,-1,NA,NA,0,1,"A3","Anklam","15.8.2020","3:41:20",14,"14/08/2020",13
"snip_2020_08_15_04_44_59_out.mp4","15.8.2020","3:45:04","LS1 Ausflug",-1,-1,NA,NA,0,1,"A3","Anklam","15.8.2020","3:45:04",14,"14/08/2020",13
"","15.8.2020","3:45:04","LS1 Ausflug",-1,0,NA,NA,0,0,"A3","Anklam","15.8.2020","3:45:04",14,"14/08/2020",13
"snip_2020_08_15_04_47_23_in.mp4","15.8.2020","3:47:28","LS1 Einflug",1,1,NA,NA,0,1,"A3","Anklam","15.8.2020","3:47:28",14,"14/08/2020",13
"snip_2020_08_15_04_47_58_in.mp4","15.8.2020","3:48:03","LS1 Einflug",1,1,NA,NA,0,1,"A3","Anklam","15.8.2020","3:48:03",14,"14/08/2020",13
"snip_2020_08_15_04_52_16_out.mp4","15.8.2020","3:52:20","LS1 Ausflug",-1,-1,NA,NA,0,1,"A3","Anklam","15.8.2020","3:52:20",14,"14/08/2020",13
"snip_2020_08_15_05_16_51_in.mp4","15.8.2020","4:16:56","LS1 Einflug",1,1,NA,NA,0,1,"A3","Anklam","15.8.2020","4:16:56",14,"14/08/2020",13
"snip_2020_08_15_05_22_02_out.mp4","15.8.2020","4:22:07","LS1 Ausflug",-1,-1,NA,NA,0,1,"A3","Anklam","15.8.2020","4:22:07",14,"14/08/2020",13
